timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity
1665134489.939612,4.7399,-1.8648,41.5104,3.4111,2.39,3.13583,0.282023,3.54312,0.487977,0.4852000000000001
1665134489.939612,4.7399,-1.8648,35.7696,3.4111,2.16,2.76569,0.282023,3.83902,0.487977,0.4852000000000001
1665134489.939612,5.1708,-1.998,31.7952,3.7655,3.02,2.71853,0.339582,4.38537,0.430418,0.3520000000000001
1665134489.939612,5.6017,-2.1312,27.048,16.9226,4.83,2.437,1.63054,4.77299,-0.8605400000000001,0.2187999999999998
1665134489.939612,6.0326,-2.1312,25.392,-17.9858,5.1,2.46042,-1.86275,5.18351,2.63275,0.2187999999999998
1665134489.939612,6.4635,-2.2644,18.5472,5.1388,6.58,2.04768,0.578928,6.10317,0.191072,0.0855999999999999
1665134489.939612,6.8944,-2.2644,18.5472,5.1388,9.21,2.1842,0.617523,6.51005,0.1524769999999999,0.0855999999999999
1665134489.939612,7.3253,-2.2644,13.9104,1.6834,9.08,1.76027,0.215193,7.1074,0.554807,0.0855999999999999
1665134489.939612,7.7562,-2.2644,14.2416,2.215,8.46,1.90669,0.299773,7.51221,0.470227,0.0855999999999999
1665134489.939612,7.7562,-2.2644,11.592,2.215,8.46,1.55738,0.299773,7.59232,0.470227,0.0855999999999999
1665134489.939612,8.1871,-2.2644,11.592,2.5694,8.81,1.64347,0.367023,8.01205,0.402977,0.0855999999999999
1665134489.939612,17.6669,-1.8648,-38.64,3.2339,2.87,-11.0141,0.996629,13.7774,-0.2266289999999999,0.4852000000000001
1665134489.939612,18.0978,-1.8648,-38.64,3.2339,5.85,-11.2827,1.02094,14.1134,-0.2509399999999999,0.4852000000000001
1665134489.939612,18.5287,-1.8648,-38.64,2.215,9.9,-11.5611,0.716123,14.4617,0.053877,0.4852000000000001
1665134489.939612,19.8214,-1.998,-33.12,2.5694,8.97,-10.8194,0.888583,16.5843,-0.118583,0.3520000000000001
1665134489.939612,20.2523,-1.998,-33.5616,3.0567,10.67,-11.1802,1.07994,16.8521,-0.3099399999999999,0.3520000000000001
1665134489.939612,20.6832,-1.998,-33.5616,3.2339,14.56,-11.4162,1.16679,17.2077,-0.39679,0.3520000000000001
1665134489.939612,21.1141,-1.998,-31.7952,2.9238,13.85,-11.1102,1.07698,17.9223,-0.30698,0.3520000000000001
1665134489.939612,21.545,-1.998,-32.2368,2.215,10.8,-11.4839,0.832702,18.2102,-0.062702,0.3520000000000001
1665134489.939612,21.9759,-1.998,-30.4704,2.215,9.39,-11.1355,0.849356,18.9267,-0.0793559999999999,0.3520000000000001
1665134489.939612,22.4068,-1.998,-30.912,2.7466,4.36,-11.4976,1.07371,19.202,-0.3037099999999999,0.3520000000000001
1665134489.939612,22.8377,-1.998,-30.912,2.5694,6.94,-11.7204,1.0238,19.5741,-0.2538,0.3520000000000001
1665134489.939612,23.2686,-1.998,-29.5872,3.0567,6.39,-11.4725,1.24078,20.2057,-0.47078,0.3520000000000001
1665134489.939612,24.9922,-2.1312,-27.9312,1.6834,5.95,-11.7016,0.734187,22.0713,0.0358129999999999,0.2187999999999998
1665134489.939612,25.4231,-2.1312,-27.9312,1.6834,7.47,-11.9033,0.746845,22.4519,0.023155,0.2187999999999998
1665134489.939612,26.2849,-1.998,-27.048,3.7655,8.16,-11.9269,1.72621,23.3595,-0.95621,0.3520000000000001
1665134489.939612,26.7158,-1.998,-26.6064,2.215,9.79,-11.956,1.03255,23.8689,-0.26255,0.3520000000000001
1665134489.939612,27.1467,-2.1312,-26.6064,3.0567,7.95,-12.1406,1.44758,24.2374,-0.6775800000000001,0.2187999999999998
1665134489.939612,28.0085,-1.998,-31.3536,3.4111,7.24,-14.5475,1.6665,23.8761,-0.8965000000000001,0.3520000000000001
1665134489.939612,29.3012,-2.1312,-25.392,2.215,6.18,-12.5552,1.13247,26.4508,-0.36247,0.2187999999999998
1665134489.939612,29.7321,-2.1312,-25.392,2.215,8.91,-12.7399,1.14913,26.8398,-0.3791299999999999,0.2187999999999998
1665134489.939612,30.163,-2.1312,-25.392,2.215,10.27,-12.9245,1.16578,27.2287,-0.39578,0.2187999999999998
1665134489.939612,30.5939,-2.1312,-25.392,2.215,8.76,-13.1091,1.18244,27.6177,-0.4124399999999999,0.2187999999999998
1665134489.939612,31.0248,-1.998,-24.9504,3.7655,6.61,-13.059,2.03749,28.0686,-1.26749,0.3520000000000001
1665134489.939612,31.4557,-2.1312,-24.6192,3.5883,7.7,-13.0783,1.96871,28.5402,-1.19871,0.2187999999999998
1665134489.939612,31.8866,-2.1312,-24.1776,3.4111,12.84,-13.0365,1.89725,29.038,-1.12725,0.2187999999999998
1665134489.939612,32.3175,-2.1312,-24.1776,3.0567,15.17,-13.2173,1.7233,29.4407,-0.9533,0.2187999999999998
1665134489.939612,32.7484,-2.1312,-24.1776,0.8417,14.53,-13.4112,0.481071,29.8725,0.288929,0.2187999999999998
1665134489.939612,33.1793,-2.1312,-24.1776,3.0567,12.49,-13.5698,1.76926,30.2258,-0.99926,0.2187999999999998
1665134489.939612,33.6102,-2.1312,-24.1776,3.4111,8.06,-13.7412,1.9998,30.6076,-1.2298,0.2187999999999998
1665134489.939612,34.0411,-2.1312,-27.048,3.5883,8.47,-15.4494,2.13052,30.2584,-1.3605200000000002,0.2187999999999998
1665134489.939612,34.472,-2.1312,-24.1776,3.5883,6.93,-14.0909,2.15749,31.3865,-1.38749,0.2187999999999998
1665134489.939612,35.3338,-2.1312,-23.736,2.9238,14.89,-14.2042,1.8023,32.3028,-1.0323,0.2187999999999998
1665134489.939612,35.7647,-2.1312,-23.736,2.9238,15.2,-14.3774,1.82428,32.6967,-1.05428,0.2187999999999998
1665134489.939612,36.1956,-2.1312,-23.736,2.9238,14.46,-14.5506,1.84626,33.0907,-1.07626,0.2187999999999998
1665134489.939612,36.6265,-2.1312,-23.736,3.9427,11.89,-14.7081,2.51839,33.4489,-1.74839,0.2187999999999998
1665134489.939612,37.0574,-2.1312,-23.736,3.4111,7.76,-14.89,2.20491,33.8626,-1.43491,0.2187999999999998
1665134489.939612,37.4883,-2.1312,-23.736,3.4111,8.2,-15.0632,2.23055,34.2564,-1.46055,0.2187999999999998
1665134489.939612,37.9192,-2.1312,-23.736,3.5883,14.33,-15.2334,2.37324,34.6436,-1.60324,0.2187999999999998
1665134489.939612,38.3501,-2.1312,-23.736,3.7655,16.99,-15.4035,2.51857,35.0303,-1.74857,0.2187999999999998
1665134489.939612,62.0496,-2.1312,-23.2944,5.316,14.36,-24.4323,5.74881,56.7465,-4.978809999999999,0.2187999999999998
1665134489.939612,62.4805,-2.1312,-23.2944,5.316,11.35,-24.602,5.78873,57.1406,-5.01873,0.2187999999999998
1665134489.939612,62.9114,-2.1312,-23.2944,5.316,17.24,-24.7717,5.82866,57.5346,-5.05866,0.2187999999999998
1665134489.939612,63.3423,-2.1312,-23.2944,5.316,18.4,-24.9413,5.86858,57.9287,-5.09858,0.2187999999999998
1665134489.939612,63.7732,-2.1312,-22.9632,5.316,15.21,-24.7735,5.9085,58.467,-5.1385000000000005,0.2187999999999998
1665134489.939612,64.635,-2.1312,-22.5216,3.2339,10.87,-24.7178,3.64621,59.6105,-2.87621,0.2187999999999998
1665134489.939612,65.0659,-2.1312,-22.5216,3.0567,12.2,-24.8868,3.46959,60.0182,-2.69959,0.2187999999999998
1665134489.939612,65.4968,-2.1312,-22.5216,2.5694,13.22,-25.0621,2.93619,60.4409,-2.16619,0.2187999999999998
1665134489.939612,68.944,-2.1312,-22.5216,3.5883,9.2,-26.356,4.31498,63.5611,-3.54498,0.2187999999999998
1665134489.939612,69.3749,-2.1312,-22.08,3.5883,8.17,-26.027,4.34195,64.1609,-3.57195,0.2187999999999998
1665134489.939612,69.8058,-2.1312,-22.5216,3.4111,12.27,-26.6905,4.15343,64.3678,-3.38343,0.2187999999999998
1665134489.939612,70.2367,-2.1312,-22.5216,3.0567,16.82,-26.8646,3.74531,64.7878,-2.97531,0.2187999999999998
1665134489.939612,70.6676,-2.1312,-22.5216,3.4111,16.2,-27.02,4.20471,65.1625,-3.4347100000000004,0.2187999999999998
1665134489.939612,71.0985,-2.1312,-22.5216,3.4111,11.83,-27.1847,4.23034,65.5598,-3.46034,0.2187999999999998
1665134489.939612,80.5783,-2.2644,9.2736,0.8417,12.54,12.9837,1.18369,79.5166,-0.4136899999999999,0.0855999999999999
1665134489.939612,81.4401,-2.2644,8.9424,-1.5062,12.46,12.6548,-2.14066,80.4224,2.91066,0.0855999999999999
1665134489.939612,81.871,-2.2644,9.7152,-0.1329,15.57,13.8158,-0.189903,80.6966,0.959903,0.0855999999999999
1665134489.939612,82.3019,-2.2644,10.488,5.4932,14.79,14.9126,7.87856,80.5552,-7.108560000000001,0.0855999999999999
1665134489.939612,84.0255,-2.2644,7.8384,-1.0189,9.53,11.4575,-1.49416,83.2273,2.26416,0.0855999999999999
