timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity
1664246698.382511,8.1871,-1.5984,-10.8192,5.8476,5.06,-1.52881,0.834125,7.99972,-0.0641249999999999,-1.2684
1664246698.382511,8.618,-1.1988,-6.2928,5.6704,7.14,-0.939992,0.851507,8.52416,-0.081507,-0.8688
1664246698.382511,9.0489,-0.9324,-7.3968,5.1388,7.02,-1.16027,0.810499,8.93753,-0.0404989999999999,-0.6024
1664246698.382511,9.0489,-1.332,-4.0848,5.6704,7.45,-0.641425,0.894083,8.98175,-0.1240829999999999,-1.002
1664246698.382511,9.0489,-1.332,-6.2928,5.6704,6.13,-0.986991,0.894083,8.95037,-0.1240829999999999,-1.002
1664246698.382511,9.4798,-1.1988,-5.52,5.4932,6.67,-0.907705,0.907479,9.39251,-0.137479,-0.8688
1664246698.382511,10.7725,0.1332,3.312,4.8287,12.91,0.620152,0.906797,10.7163,-0.1367969999999999,0.4632
1664246698.382511,11.2034,0.1332,3.312,4.9616,11.4,0.64483,0.96896,11.1428,-0.19896,0.4632
1664246698.382511,12.0652,2.9304,10.0464,4.2971,11.02,2.09881,0.904024,11.8468,-0.134024,3.2604
1664246698.382511,12.4961,2.9304,10.0464,3.9427,9.81,2.17473,0.859217,12.2754,-0.0892169999999999,3.2604
1664246698.382511,12.927,3.33,16.56,1.0189,11.49,3.68386,0.229871,12.3889,0.5401290000000001,3.66
1664246698.382511,13.3579,3.1968,12.3648,3.4111,12.96,2.85533,0.794792,13.0249,-0.024792,3.5268
1664246698.382511,13.3579,3.1968,15.0144,3.4111,12.54,3.45439,0.794792,12.879,-0.024792,3.5268
1664246698.382511,13.7888,3.0636,13.4688,18.3845,15.46,3.04771,4.34888,12.7252,-3.5788800000000003,3.3936
1664246698.382511,13.7888,3.4632,19.32,-0.4873,12.54,4.56177,-0.117272,13.0118,0.8872720000000001,3.7932
1664246698.382511,14.2197,3.0636,13.4688,18.3845,11.77,3.14295,4.48478,13.1228,-3.71478,3.3936
1664246698.382511,14.2197,3.4632,19.32,-0.4873,12.18,4.70433,-0.120937,13.4184,0.890937,3.7932
1664246698.382511,14.6506,3.4632,18.5472,-0.8417,10.81,4.65964,-0.215216,13.8882,0.985216,3.7932
1664246698.382511,15.0815,3.4632,18.5472,-0.8417,11.01,4.79669,-0.221546,14.2967,0.991546,3.7932
1664246698.382511,15.5124,3.4632,18.1056,-0.4873,7.54,4.8206,-0.131931,14.7438,0.901931,3.7932
1664246698.382511,16.8051,0.1332,4.416,3.7655,10.57,1.29116,1.10364,16.719,-0.3336399999999999,0.4632
1664246698.382511,17.236,0.1332,-0.6624,3.4111,13.9,-0.198909,1.02554,17.2043,-0.2555399999999999,0.4632
1664246698.382511,17.6669,0.1332,-0.6624,3.0567,12.95,-0.203953,0.942073,17.6406,-0.172073,0.4632
1664246698.382511,17.6669,0.1332,3.6432,3.0567,14.11,1.12101,0.942073,17.6061,-0.172073,0.4632
1664246698.382511,18.0978,0.1332,-11.1504,2.7466,14.02,-3.49582,0.867226,17.7358,-0.097226,0.4632
1664246698.382511,18.5287,0.1332,-4.416,2.5694,17.52,-1.42523,0.830632,18.4551,-0.060632,0.4632
1664246698.382511,18.9596,0.1332,-10.8192,1.3733,18.46,-3.55789,0.454392,18.6172,0.315608,0.4632
1664246698.382511,18.9596,0.1332,-4.0848,1.3733,20.18,-1.35016,0.454392,18.906,0.315608,0.4632
1664246698.382511,19.3905,0.1332,-6.2928,1.3733,16.38,-2.12477,0.464719,19.2681,0.305281,0.4632
1664246698.382511,19.8214,0.0,-6.2928,0.4873,17.4,-2.17253,0.168579,19.7013,0.601421,0.33
1664246698.382511,20.2523,0.0,-6.2928,-0.6645,13.93,-2.21969,-0.234875,20.1289,1.004875,0.33
1664246698.382511,20.6832,0.1332,-9.7152,-0.3101,12.74,-3.49026,-0.111942,20.3863,0.881942,0.4632
1664246698.382511,21.9759,0.1332,-11.592,0.1329,14.57,-4.41585,0.050974,21.5276,0.719026,0.4632
1664246698.382511,22.4068,0.1332,-11.592,-0.4873,11.19,-4.50229,-0.190567,21.949,0.960567,0.4632
1664246698.382511,22.8377,0.1332,-8.5008,-0.4873,10.95,-3.37582,-0.194232,22.586,0.964232,0.4632
1664246698.382511,23.2686,0.1332,-15.7872,-0.1329,10.23,-6.33056,-0.0539725,22.3908,0.8239725,0.4632
1664246698.382511,23.6995,0.1332,-16.56,-0.6645,9.42,-6.75436,-0.274854,22.715,1.044854,0.4632
1664246698.382511,24.1304,0.1332,-15.0144,-1.1961,10.07,-6.2499,-0.503707,23.3015,1.273707,0.4632
1664246698.382511,24.5613,0.1332,-15.0144,-1.1961,9.92,-6.36151,-0.512702,23.7176,1.282702,0.4632
1664246698.382511,34.472,0.1332,4.0848,1.5062,7.15,2.45469,0.906101,34.3726,-0.136101,0.4632
1664246698.382511,34.9029,0.1332,4.0848,1.5062,7.5,2.48537,0.917427,34.8022,-0.1474269999999999,0.4632
1664246698.382511,35.3338,0.1332,5.1888,1.6834,6.66,3.19414,1.03799,35.1738,-0.2679899999999999,0.4632
1664246698.382511,35.7647,0.1332,5.1888,1.6834,5.72,3.23309,1.05065,35.6028,-0.28065,0.4632
1664246698.382511,36.1956,0.1332,5.1888,1.5062,5.1,3.27232,0.951406,36.0348,-0.1814059999999999,0.4632
