timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity
1664686855.534229,52.5698,0.0,38.64,1.0189,11.46,32.8207,0.934808,41.055,-0.1648079999999999,0.0
1664686855.534229,53.0007,0.0,38.64,1.0189,14.54,33.0897,0.94247,41.3915,-0.17247,0.0
1664686855.534229,53.4316,0.0,38.1984,1.0189,14.26,33.0362,0.950133,41.9839,-0.180133,0.0
1664686855.534229,53.4316,0.0,36.3216,1.0189,14.75,31.6434,0.950133,43.0433,-0.180133,0.0
1664686855.534229,53.8625,0.0,36.7632,1.0189,14.33,32.2321,0.957795,43.1433,-0.1877949999999999,0.0
1664686855.534229,54.2934,0.0,22.08,1.3733,10.3,20.4031,1.30121,50.2971,-0.53121,0.0
1664686855.534229,54.7243,0.0,22.08,1.3733,13.47,20.565,1.31154,50.6962,-0.5415399999999999,0.0
1664686855.534229,56.4479,0.0,18.9888,1.5062,14.29,18.3609,1.48374,53.3577,-0.71374,0.0
1664686855.534229,56.8788,0.0,35.7696,1.0189,16.53,33.242,1.01143,46.1427,-0.24143,0.0
1664686855.534229,57.3097,0.0,35.7696,1.0189,17.8,33.4938,1.01909,46.4923,-0.24909,0.0
1664686855.534229,58.1715,0.0,19.7616,0.1329,12.88,19.6682,0.134931,54.7455,0.635069,0.0
1664686855.534229,58.6024,0.0,17.3328,0.8417,17.63,17.457,0.860864,55.9353,-0.0908639999999999,0.0
1664686855.534229,59.0333,0.0,17.3328,-9.8346,21.15,17.3288,-10.0832,55.5245,10.8532,0.0
1664686855.534229,59.4642,0.0,17.0016,2.0378,21.87,17.3762,2.11448,56.8294,-1.34448,0.0
1664686855.534229,59.8951,0.0,16.56,0.0,21.05,17.0713,0.0,57.4108,0.77,0.0
1664686855.534229,60.326,0.0,17.0016,0.0,17.75,17.6392,0.0,57.6895,0.77,0.0
1664686855.534229,60.7569,0.0,8.1696,0.3101,14.69,8.63366,0.328831,60.1394,0.441169,0.0
1664686855.534229,61.1878,0.0,12.696,0.3101,15.79,13.4475,0.331163,59.6909,0.438837,0.0
1664686855.534229,61.6187,0.0,11.9232,0.3101,16.96,12.7303,0.333495,60.2884,0.436505,0.0
1664686855.534229,62.0496,0.0,10.488,0.3101,18.01,11.2947,0.335827,61.012,0.434173,0.0
1664686855.534229,62.4805,0.0,10.0464,0.6645,19.74,10.8987,0.724615,61.5183,0.045385,0.0
1664686855.534229,62.9114,0.0,10.0464,0.6645,18.28,10.9739,0.729612,61.9426,0.0403879999999999,0.0
1664686855.534229,63.3423,0.0,9.7152,0.3101,14.06,10.6889,0.342824,62.433,0.427176,0.0
1664686855.534229,65.9277,0.0,1.7664,0.4873,14.5,2.03212,0.560708,65.894,0.209292,0.0
1664686855.534229,67.2204,0.0,3.312,-0.3101,14.07,3.88348,-0.363813,67.1071,1.133813,0.0
1664686855.534229,69.8058,0.0,-3.312,0.3101,12.18,-4.03284,0.377806,69.6882,0.392194,0.0
1664686855.534229,71.9603,-1.998,-18.5472,2.215,11.48,-22.8724,2.78122,68.1718,-2.01122,-1.998
1664686855.534229,74.1148,-2.1312,-19.32,0.4873,10.18,-24.5195,0.630338,69.9385,0.139662,-2.1312
1664686855.534229,82.3019,0.0,-7.8384,1.8606,11.46,-11.2184,2.67217,81.4899,-1.90217,0.0
1664686855.534229,82.7328,0.0,-8.1696,1.8606,9.75,-11.7504,2.68616,81.85,-1.91616,0.0
1664686855.534229,83.1637,-2.2644,-22.5216,1.5062,10.02,-31.8433,2.18597,76.7947,-1.4159700000000002,-2.2644
1664686855.534229,83.5946,-2.2644,-22.5216,1.5062,10.51,-32.0083,2.19729,77.1926,-1.4272900000000002,-2.2644
1664686855.534229,84.8873,-2.2644,-22.9632,1.8606,9.12,-33.1005,2.75611,78.1192,-1.98611,-2.2644
1664686855.534229,85.7491,-2.2644,-22.9632,1.8606,11.6,-33.4365,2.78409,78.9123,-2.01409,-2.2644
1664686855.534229,86.6109,-2.3976,-23.2944,1.3733,10.35,-34.2409,2.07574,79.528,-1.30574,-2.3976
1664686855.534229,87.0418,-2.3976,-23.2944,1.3733,12.77,-34.4113,2.08607,79.9236,-1.31607,-2.3976
1664686855.534229,87.4727,-2.2644,-23.2944,2.0378,12.41,-34.5697,3.11043,80.2916,-2.34043,-2.2644
1664686855.534229,87.9036,-2.2644,-23.736,2.0378,10.65,-35.3608,3.12575,80.4169,-2.35575,-2.2644
1664686855.534229,157.709,0.1332,-13.1376,1.5062,11.88,-35.8335,4.14541,153.529,-3.37541,0.1332
1664686855.534229,183.994,0.0,-14.2416,1.3733,12.38,-45.2517,4.40966,178.288,-3.63966,0.0
1664686855.534229,53.0007,0.0,39.0816,-0.8417,16.16,33.4094,-0.778575,41.1373,1.548575,0.0
1664686855.534229,53.4316,0.0,39.6336,-0.8417,16.33,34.079,-0.784905,41.1453,1.554905,0.0
1664686855.534229,53.8625,0.0,26.2752,1.1961,12.89,23.8388,1.12435,48.2868,-0.3543499999999999,0.0
1664686855.534229,53.8625,0.0,24.6192,1.1961,12.61,22.4334,1.12435,48.9555,-0.3543499999999999,0.0
1664686855.534229,55.5861,0.0,35.328,2.0378,12.35,32.1227,1.97658,45.3215,-1.20658,0.0
1664686855.534229,56.017,0.0,35.7696,2.0378,11.11,32.7228,1.9919,45.422,-1.2219,0.0
1664686855.534229,56.4479,0.0,27.048,2.0378,12.11,25.6527,2.00722,50.2422,-1.2372199999999998,0.0
1664686855.534229,59.8951,0.0,15.7872,0.0,23.57,16.2954,0.0,57.6358,0.77,0.0
1664686855.534229,60.326,0.0,16.2288,0.0,21.57,16.8595,0.0,57.9222,0.77,0.0
1664686855.534229,61.1878,0.0,12.696,0.4873,14.81,13.4473,0.520395,59.6896,0.2496049999999999,0.0
1664686855.534229,61.6187,0.0,11.592,0.3101,17.41,12.3816,0.333495,60.361,0.436505,0.0
1664686855.534229,62.0496,0.0,9.7152,-10.5434,18.63,10.2941,-11.3539,60.1271,12.1239,0.0
1664686855.534229,62.4805,0.0,9.7152,-10.5434,19.28,10.3656,-11.4327,60.5447,12.2027,0.0
1664686855.534229,62.9114,0.0,9.7152,-10.5434,20.2,10.4371,-11.5115,60.9622,12.2815,0.0
1664686855.534229,63.3423,0.0,9.2736,1.0189,17.97,10.2059,1.12637,62.5045,-0.3563700000000001,0.0
1664686855.534229,63.7732,0.0,7.8384,0.6645,14.37,8.69678,0.739607,63.1731,0.030393,0.0
1664686855.534229,67.2204,0.0,2.9808,-0.1329,11.06,3.49554,-0.15592,67.1293,0.92592,0.0
1664686855.534229,74.1148,0.0,-2.5392,2.215,9.62,-3.28105,2.86449,73.9867,-2.09449,0.0
1664686855.534229,74.5457,0.0,-2.208,2.215,10.82,-2.8699,2.88115,74.4347,-2.11115,0.0
1664686855.534229,83.1637,-2.1312,-22.5216,1.5062,8.28,-31.8433,2.18597,76.7947,-1.4159700000000002,-2.1312
1664686855.534229,83.5946,-2.1312,-22.5216,1.3733,8.37,-32.0102,2.00345,77.1971,-1.23345,-2.1312
1664686855.534229,84.0255,-2.1312,-22.5216,1.3733,8.41,-32.1752,2.01378,77.595,-1.24378,-2.1312
1664686855.534229,84.8873,-2.2644,-23.2944,2.215,8.98,-33.5441,3.28084,77.9095,-2.51084,-2.2644
1664686855.534229,85.3182,-2.2644,-23.2944,2.3922,9.76,-33.7102,3.56115,78.2952,-2.79115,-2.2644
1664686855.534229,87.4727,-2.1312,-23.2944,1.3733,10.28,-34.5816,2.0964,80.3193,-1.3264,-2.1312
1664686855.534229,87.4727,-2.2644,-23.2944,1.1961,14.09,-34.584,1.82594,80.3249,-1.05594,-2.2644
1664686855.534229,87.9036,-2.2644,-23.2944,1.1961,13.15,-34.7544,1.83493,80.7206,-1.06493,-2.2644
1664686855.534229,89.6272,-2.2644,-24.1776,1.3733,8.73,-36.6977,2.14803,81.7416,-1.37803,-2.2644
1664686855.534229,90.0581,-2.2644,-24.1776,1.3733,10.29,-36.8742,2.15836,82.1346,-1.38836,-2.2644
1664686855.534229,157.709,0.0,-13.4688,1.1961,11.07,-36.725,3.29208,153.338,-2.52208,0.0
1664686855.534229,183.994,0.0,-14.2416,0.1329,10.32,-45.2645,0.426782,178.339,0.343218,0.0
1664686855.534229,52.1389,0.0,38.1984,2.3922,11.79,32.2139,2.17626,40.9389,-1.40626,0.0
1664686855.534229,52.5698,0.0,38.64,2.3922,16.14,32.7973,2.19424,41.0257,-1.4242400000000002,0.0
1664686855.534229,53.8625,0.0,26.6064,1.0189,12.04,24.119,0.957795,48.1511,-0.1877949999999999,0.0
1664686855.534229,54.2934,0.0,24.6192,1.1961,12.47,22.6129,1.13334,49.3472,-0.36334,0.0
1664686855.534229,56.017,0.0,18.9888,2.215,13.64,18.2134,2.16502,52.9291,-1.39502,0.0
1664686855.534229,56.8788,0.0,37.2048,0.8417,13.73,34.389,0.835544,45.2979,-0.0655439999999999,0.0
1664686855.534229,57.3097,0.0,36.3216,0.1329,15.53,33.9454,0.132932,46.1746,0.637068,0.0
1664686855.534229,59.4642,0.0,17.0016,0.0,23.82,17.3872,0.0,56.8654,0.77,0.0
1664686855.534229,59.8951,0.0,16.56,0.0,21.81,17.0713,0.0,57.4108,0.77,0.0
1664686855.534229,60.326,0.0,16.56,0.0,18.65,17.1941,0.0,57.8238,0.77,0.0
1664686855.534229,60.7569,0.0,7.8384,0.0,15.95,8.286,0.0,60.1892,0.77,0.0
1664686855.534229,61.6187,0.0,11.592,0.3101,17.77,12.3816,0.333495,60.361,0.436505,0.0
1664686855.534229,62.0496,0.0,10.0464,-10.3662,18.48,10.6476,-11.1651,60.1009,11.9351,0.0
1664686855.534229,62.4805,0.0,9.7152,-10.3662,19.92,10.3715,-11.2427,60.5793,12.0127,0.0
1664686855.534229,62.9114,0.0,9.7152,-10.3662,18.54,10.4431,-11.3202,60.997,12.0902,0.0
1664686855.534229,63.3423,0.0,9.2736,1.0189,15.82,10.2059,1.12637,62.5045,-0.3563700000000001,0.0
1664686855.534229,63.7732,0.0,7.8384,0.4873,14.01,8.69705,0.542384,63.1751,0.227616,0.0
1664686855.534229,65.4968,0.0,-0.3312,-0.6645,12.85,-0.378579,-0.759596,65.4913,1.5295960000000002,0.0
1664686855.534229,65.9277,0.0,-0.6624,0.3101,12.92,-0.762166,0.356817,65.9223,0.413183,0.0
1664686855.534229,66.7895,0.0,1.7664,0.1329,9.95,2.05875,0.154921,66.7576,0.615079,0.0
1664686855.534229,67.2204,0.0,3.6432,-0.4873,16.18,4.27123,-0.571702,67.0821,1.3417020000000002,0.0
1664686855.534229,74.1148,0.0,3.6432,1.6834,11.72,4.70744,2.17724,73.9331,-1.4072399999999998,0.0
1664686855.534229,74.1148,-1.998,-18.9888,1.3733,9.47,-24.1088,1.77626,70.0615,-1.00626,-1.998
1664686855.534229,74.5457,-1.998,-18.9888,1.3733,10.6,-24.249,1.78659,70.4688,-1.01659,-1.998
1664686855.534229,84.4564,41.0256,-13.4688,2.9238,12.0,-19.6456,4.30793,82.0267,-3.53793,41.0256
1664686855.534229,77.9929,0.0,26.6064,-1.3733,11.07,34.9198,-1.8692,69.7138,2.6392,0.0
1664686855.534229,81.871,-2.1312,-20.976,1.8606,11.4,-29.2925,2.65818,76.4051,-1.88818,-2.1312
1664686855.534229,81.871,-2.1312,-22.5216,1.8606,11.4,-31.3427,2.65818,75.5872,-1.88818,-2.1312
1664686855.534229,83.1637,-2.1312,-22.5216,1.5062,9.33,-31.8433,2.18597,76.7947,-1.4159700000000002,-2.1312
1664686855.534229,83.5946,-2.1312,-22.9632,1.5062,8.69,-32.6023,2.19729,76.9436,-1.4272900000000002,-2.1312
1664686855.534229,84.0255,-2.1312,-22.5216,1.3733,9.79,-32.1752,2.01378,77.595,-1.24378,-2.1312
1664686855.534229,85.7491,-2.1312,-22.5216,2.215,8.63,-32.8201,3.31415,79.1503,-2.54415,-2.1312
1664686855.534229,87.4727,-2.1312,-23.2944,1.0189,10.82,-34.5861,1.55546,80.3297,-0.78546,-2.1312
1664686855.534229,90.0581,-2.2644,-24.1776,1.5062,9.06,-36.872,2.36719,82.1298,-1.59719,-2.2644
1664686855.534229,90.489,-2.2644,-24.1776,1.5062,13.35,-37.0485,2.37851,82.5228,-1.60851,-2.2644
1664686855.534229,157.709,0.0,-13.4688,1.0189,9.07,-36.7272,2.80442,153.348,-2.03442,0.0
1664686855.534229,52.1389,0.0,35.7696,1.5062,9.85,30.4661,1.37048,42.2895,-0.6004799999999999,0.0
1664686855.534229,52.1389,0.0,38.1984,1.5062,11.24,32.2309,1.37048,40.9605,-0.6004799999999999,0.0
1664686855.534229,52.5698,0.0,38.64,1.5062,15.34,32.8146,1.3818,41.0473,-0.6117999999999999,0.0
1664686855.534229,53.0007,0.0,34.0032,-1.5062,16.71,29.6298,-1.39313,43.9227,2.16313,0.0
1664686855.534229,53.4316,0.0,34.4448,0.8417,14.99,30.2183,0.784905,44.0588,-0.0149049999999999,0.0
1664686855.534229,54.2934,0.0,24.6192,1.3733,11.27,22.6113,1.30121,49.3438,-0.53121,0.0
1664686855.534229,56.8788,0.0,37.2048,0.8417,15.02,34.389,0.835544,45.2979,-0.0655439999999999,0.0
1664686855.534229,57.3097,0.0,35.7696,0.3101,14.24,33.4986,0.310174,46.4989,0.459826,0.0
1664686855.534229,57.7406,0.0,22.5216,-0.1329,14.98,22.1164,-0.133932,53.3369,0.903932,0.0
1664686855.534229,58.1715,0.0,19.7616,-0.1329,14.63,19.6682,-0.134931,54.7455,0.904931,0.0
1664686855.534229,59.0333,0.0,17.3328,1.1961,21.29,17.5835,1.23228,56.3403,-0.46228,0.0
1664686855.534229,59.4642,0.0,17.0016,1.1961,23.38,17.3834,1.24128,56.853,-0.4712799999999999,0.0
1664686855.534229,59.8951,0.0,16.56,0.0,21.22,17.0713,0.0,57.4108,0.77,0.0
1664686855.534229,60.326,0.0,16.56,0.0,16.31,17.1941,0.0,57.8238,0.77,0.0
1664686855.534229,61.1878,0.0,12.696,0.4873,16.12,13.4473,0.520395,59.6896,0.2496049999999999,0.0
1664686855.534229,61.6187,0.0,11.9232,0.3101,16.1,12.7303,0.333495,60.2884,0.436505,0.0
1664686855.534229,62.0496,0.0,10.488,0.3101,18.09,11.2947,0.335827,61.012,0.434173,0.0
1664686855.534229,62.9114,0.0,9.7152,0.8417,18.41,10.6152,0.924163,62.0025,-0.1541629999999999,0.0
1664686855.534229,63.3423,0.0,8.9424,0.8417,13.42,9.84496,0.930493,62.5656,-0.160493,0.0
1664686855.534229,65.4968,0.0,0.6624,-1.1961,12.47,0.757031,-1.3672,65.4781,2.1372,0.0
1664686855.534229,67.2204,0.0,4.0848,-0.8417,12.73,4.78778,-0.987462,67.0424,1.757462,0.0
1664686855.534229,67.6513,0.0,3.6432,-0.8417,15.92,4.2983,-0.993791,67.5073,1.763791,0.0
1664686855.534229,70.6676,0.0,-2.9808,14.9734,14.66,-3.55003,18.2584,68.1758,-17.488400000000002,0.0
1664686855.534229,74.1148,0.0,3.6432,1.8606,9.63,4.70699,2.40635,73.926,-1.6363500000000002,0.0
