timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity
1669617130.893549,6.0326,-1.4652,4.0848,-11.2522,5.6,0.421459,-1.17713,5.90161,,-0.0452000000000001
1669617130.893549,6.4635,-1.4652,3.6432,-11.4294,9.93,0.402566,-1.28081,6.32252,,-0.0452000000000001
1669617130.893549,6.8944,-1.4652,4.0848,-11.2522,7.91,0.481667,-1.34529,6.7447,,-0.0452000000000001
1669617130.893549,7.3253,-0.3996,-17.3328,3.0567,15.07,-2.17926,0.390616,6.98271,,1.0204
1669617130.893549,7.3253,-1.4652,7.8384,-10.3662,6.81,0.982715,-1.31811,7.13841,,-0.0452000000000001
1669617130.893549,7.7562,-0.3996,-17.3328,3.0567,18.69,-2.30745,0.413593,7.39346,,1.0204
1669617130.893549,8.1871,-0.3996,-14.6832,3.0567,18.88,-2.07227,0.43657,7.90846,,1.0204
1669617130.893549,8.618,-0.3996,-20.0928,2.9238,17.87,-2.95679,0.439585,8.08295,,1.0204
1669617130.893549,9.0489,-0.3996,-20.0928,2.5694,13.94,-3.10555,0.405657,8.48962,,1.0204
1669617130.893549,9.0489,-1.4652,3.312,-7.7525,14.49,0.518005,-1.22064,8.95122,,-0.0452000000000001
1669617130.893549,9.4798,-0.3996,-6.2928,3.5883,8.94,-1.03704,0.59331,9.40421,,1.0204
1669617130.893549,9.4798,-1.4652,3.312,-7.7525,17.11,0.542672,-1.27877,9.37747,,-0.0452000000000001
1669617130.893549,9.9107,-0.3996,-5.9616,3.2339,12.93,-1.0277,0.559085,9.8414,,1.0204
1669617130.893549,9.9107,-1.4652,3.312,-7.7525,15.28,0.567339,-1.3369,9.80371,,-0.0452000000000001
1669617130.893549,10.3416,-0.3996,-5.9616,3.2339,12.0,-1.07239,0.583393,10.2693,,1.0204
1669617130.893549,10.3416,-1.4652,3.312,-6.8665,15.19,0.593181,-1.2364,10.2503,,-0.0452000000000001
1669617130.893549,10.7725,-0.3996,-8.5008,2.9238,8.0,-1.59035,0.549481,10.6403,,1.0204
1669617130.893549,10.7725,-1.4652,3.312,-6.8665,15.69,0.617897,-1.28792,10.6774,,-0.0452000000000001
1669617130.893549,10.7725,-0.3996,-11.9232,2.9238,6.92,-2.22271,0.549481,10.5264,,1.0204
1669617130.893549,11.2034,-0.2664,-7.8384,3.4111,6.85,-1.52521,0.6666,11.0791,,1.1536
1669617130.893549,11.2034,-0.2664,-10.8192,3.4111,7.48,-2.09927,0.6666,10.9848,,1.1536
1669617130.893549,11.2034,-1.4652,3.312,-6.5564,16.57,0.643022,-1.27922,11.1115,,-0.0452000000000001
1669617130.893549,11.6343,-1.4652,3.312,-6.3792,16.83,0.667988,-1.29267,11.543,,-0.0452000000000001
1669617130.893549,11.6343,-0.3996,-8.1696,-1.1961,9.44,-1.65292,-0.242859,11.5137,,1.0204
1669617130.893549,12.0652,-0.3996,-8.9424,-1.0189,12.86,-1.87514,-0.214546,11.9167,,1.0204
1669617130.893549,12.0652,-1.4652,3.312,-6.3792,14.09,0.692728,-1.34054,11.9705,,-0.0452000000000001
1669617130.893549,12.4961,-1.332,-22.08,-5.6704,10.91,-4.67431,-1.23469,11.523,,0.0879999999999998
1669617130.893549,12.4961,-0.2664,-4.8576,-0.1329,16.44,-1.05816,-0.0289852,12.4512,,1.1536
1669617130.893549,12.4961,-1.332,-17.0016,-5.6704,10.13,-3.63596,-1.23469,11.8915,,0.0879999999999998
1669617130.893549,12.927,-1.332,-19.32,-1.6834,10.15,-4.27497,-0.379752,12.1938,,0.0879999999999998
1669617130.893549,12.927,-0.2664,-4.8576,0.6645,15.59,-1.09458,0.14992,12.8797,,1.1536
1669617130.893549,13.3579,-1.332,-19.32,0.1329,10.77,-4.41937,0.0309842,12.6056,,0.0879999999999998
1669617130.893549,13.3579,-0.3996,-6.2928,0.6645,12.09,-1.46405,0.154918,13.2765,,1.0204
1669617130.893549,13.7888,-0.3996,-5.9616,0.4873,12.27,-1.43208,0.117272,13.7137,,1.0204
1669617130.893549,13.7888,-1.4652,-17.0016,0.1329,8.33,-4.03181,0.0319837,13.1861,,-0.0452000000000001
1669617130.893549,14.2197,-0.2664,-9.2736,0.4873,10.8,-2.29141,0.120937,14.0333,,1.1536
1669617130.893549,14.6506,-0.2664,-5.9616,0.4873,11.16,-1.52158,0.124602,14.5708,,1.1536
1669617130.893549,15.0815,-0.3996,-23.2944,-1.3733,7.79,-5.96235,-0.361448,13.8482,,1.0204
1669617130.893549,15.5124,-0.3996,-26.6064,-1.3733,7.35,-6.94537,-0.371775,13.8657,,1.0204
1669617130.893549,15.9433,-0.5328,-22.08,-1.3733,7.32,-5.99138,-0.382102,14.7698,,0.8871999999999999
1669617130.893549,15.9433,-0.5328,-19.32,-1.3733,7.74,-5.27323,-0.382102,15.0411,,0.8871999999999999
1669617130.893549,15.9433,-1.332,30.4704,1.5062,6.91,8.08195,0.419072,13.7366,,0.0879999999999998
1669617130.893549,16.3742,-0.5328,-22.08,1.6834,5.75,-6.15242,0.481019,15.1668,,0.8871999999999999
1669617130.893549,16.3742,-1.332,30.912,1.5062,8.76,8.40886,0.430398,14.0435,,0.0879999999999998
1669617130.893549,16.8051,-1.332,31.3536,1.6834,9.31,8.74023,0.493677,14.3449,,0.0879999999999998
1669617130.893549,17.236,-1.332,31.7952,1.6834,6.5,9.07746,0.506336,14.6432,,0.0879999999999998
1669617130.893549,19.3905,-1.4652,24.9504,0.6645,5.44,8.17901,0.22488,17.5797,,-0.0452000000000001
1669617130.893549,19.8214,-1.4652,23.2944,0.6645,8.57,7.83796,0.229878,18.2044,,-0.0452000000000001
1669617130.893549,20.2523,-1.4652,23.2944,0.6645,8.81,8.00835,0.234875,18.6002,,-0.0452000000000001
1669617130.893549,20.6832,-1.332,23.2944,0.3101,4.96,8.17917,0.111942,18.9969,,0.0879999999999998
