timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity,u,v
1663823890.27895,30.3916371205781,0.0,0.33994354147407,-0.112096636493059,10.07,28.4726,-3.39967,100.706,4.16967,0.0,1241,470
1663823890.27895,29.4840945645207,0.0,0.292749132085113,-0.127144211476397,8.44,28.0018,-3.73864,101.273,4.50864,0.0,1234,466
1663823890.27895,30.21810217101,0.0,0.288891828062309,-0.135440054623261,8.53,28.7006,-4.08024,101.512,4.85024,0.0,1241,463
1663823890.27895,29.8975463362531,0.0,0.238264089067865,-0.126409611315967,7.0,28.8211,-3.76928,101.938,4.53928,0.0,1241,466
1663823890.27895,28.6663148412575,0.0,0.36329387887692,-0.122807285306474,10.11,26.5935,-3.51159,104.777,4.28159,0.0,1210,471
1663823890.27895,27.9190632961853,0.0,0.342064560159138,-0.12661663565466,9.29,26.091,-3.52558,105.347,4.29558,0.0,1204,471
1663823890.27895,41.0900269487622,0.0,0.249315079011862,-0.146473447324694,10.03,39.3932,-5.9971,105.169,6.7671,0.0,1338,443
1663823890.27895,40.2069686400554,0.0,0.184458657157758,-0.160292696836825,7.28,39.0182,-6.41732,106.664,7.18732,0.0,1329,439
1663823890.27895,44.8510630880206,0.0,0.167837921659699,-0.093056457824857,7.46,44.0295,-4.16766,108.54,4.93766,0.0,1372,461
1663823890.27895,47.1416025634471,0.0,0.278394906588646,-0.0736406192620377,12.92,45.2037,-3.4684,109.015,4.2384,0.0,1382,468
1663823890.27895,47.5541308309636,0.0,0.352891202757992,-0.0655453333372675,16.4,44.5279,-3.11472,109.769,3.88472,0.0,1372,472
1663823890.27895,47.4111886862426,0.0,0.334252125819769,-0.0659827261000921,15.52,44.6898,-3.12605,110.168,3.89605,0.0,1372,472
1663823890.27895,47.1808736383389,0.0,0.24218320991499,-0.0665457527624153,11.29,45.7026,-3.13737,110.218,3.90737,0.0,1382,472
1663823890.27895,22.0631386044753,0.0,1.69894396355842,0.0142701222677615,21.88,-2.81932,0.314833,26.9981,0.455167,0.0,834,530
1663823890.27895,28.5444571477625,-0.1332,1.67130928096457,0.0052289549383588,28.4,-2.86422,0.149257,27.4281,0.620743,-0.1332,833,524
1663823890.27895,29.4838599467641,0.0,1.66962194068797,0.0,29.34,-2.90902,0.0,27.857,0.77,0.0,833,518
1663823890.27895,27.4816816093917,0.0,1.66452346013906,-0.0088013945522957,27.36,-2.57191,-0.241874,28.3218,1.011874,0.0,847,509
1663823890.27895,27.7587564202091,0.0,1.6650352769644,-0.106161901164496,27.48,-2.59738,-2.94139,28.6024,3.71139,0.0,845,410
1663823890.27895,22.7521616835434,0.0,1.68044839918244,-0.13158849659948,22.42,-2.4683,-2.98529,29.044,3.75529,0.0,851,410
1663823890.27895,15.6852736606156,-0.1332,2.35083551565193,-0.358894100780781,10.44,-10.3287,-5.50928,58.3006,6.27928,-0.1332,756,419
1663823890.27895,17.1617986496171,-0.1332,2.26609437429413,-0.329263374265693,12.47,-10.4035,-5.5492,58.723,6.3192,-0.1332,756,419
1663823890.27895,42.5827071910758,-1.5984,0.255784626417923,-0.0502887821659085,10.76,41.1452,-2.14053,51.468,2.91053,-1.5984,1797,449
1663823890.27895,43.1310594557669,-1.5984,0.278269039788884,-0.0547356981801738,11.83,41.4098,-2.35963,51.7989,3.12963,-1.5984,1797,444
1663823890.27895,43.3376815405497,-1.5984,0.235992315709278,-0.0500584213608688,10.12,42.0837,-2.16851,51.8179,2.93851,-1.5984,1811,448
1663823890.27895,30.3673181445119,0.0,0.399023931332119,-0.122410431583704,11.71,27.7723,-3.708,100.443,4.478,0.0,1234,466
1663823890.27895,29.8521068070982,0.0,0.343671199810963,-0.12505120152439,9.98,27.887,-3.72332,100.858,4.49332,0.0,1234,466
1663823890.27895,31.4973230746297,0.0,0.273971052981253,-0.129907514850526,8.45,30.0671,-4.08024,101.116,4.85024,0.0,1256,462
1663823890.27895,27.2449674778224,0.0,0.271343283177029,-0.15032678075035,7.22,25.9521,-4.08024,102.25,4.85024,0.0,1210,464
1663823890.27895,31.6491534471635,0.0,0.338453039741346,-0.129811331943722,10.42,29.6025,-4.09689,101.702,4.86689,0.0,1250,463
1663823890.27895,31.3716628017133,0.0,0.21788970175946,-0.110823978238764,6.74,30.442,-3.46962,102.377,4.23962,0.0,1257,469
1663823890.27895,27.6883884903419,0.0,0.282234205279456,-0.126149149169931,7.65,26.3816,-3.48361,103.942,4.25361,0.0,1210,471
1663823890.27895,24.0790985763587,0.0,0.36617481629211,-0.145770303848656,8.53,22.2443,-3.4976,105.345,4.2676,0.0,1165,472
1663823890.27895,36.2523803414672,0.0,0.224354240243007,-0.127351343631594,8.0,35.0576,-4.60432,104.49,5.37432,0.0,1297,457
1663823890.27895,37.6578087690986,0.0,0.271705960229189,-0.123055121135471,10.03,36.002,-4.6223,104.624,5.3923,0.0,1306,457
1663823890.27895,38.9053755885032,0.0,0.318503626868057,-0.10178501290028,12.12,36.7574,-3.95315,104.845,4.72315,0.0,1313,464
1663823890.27895,38.4676278730688,0.0,0.267674601553136,-0.103347760482949,10.12,36.8998,-3.96847,105.252,4.73847,0.0,1313,464
1663823890.27895,46.074256232738,0.0,0.263127788316023,-0.0753497610732569,11.95,44.3622,-3.4684,109.36,4.2384,0.0,1372,468
1663823890.27895,46.8631332662851,0.0,0.308730581949184,-0.0743498991569638,14.2,44.5241,-3.48106,109.759,4.25106,0.0,1372,468
1663823890.27895,46.6193137298534,0.0,0.281017674357273,-0.0671051789081442,12.9,44.6898,-3.12605,110.168,3.89605,0.0,1372,472
1663823890.27895,45.9520092461353,0.0,0.208510443783862,-0.0683280804400519,9.49,44.8518,-3.13737,110.567,3.90737,0.0,1372,472
1663823890.27895,46.5008810825128,0.0,0.150805401717247,-0.0677645464146013,6.97,45.8676,-3.1487,110.616,3.9187,0.0,1382,472
1663823890.27895,22.36203258193,-0.1332,1.67067707479868,-0.123904846372116,22.08,-2.21273,-2.76368,28.6524,3.53368,-0.1332,860,416
1663823890.27895,23.0117001795261,-0.1332,1.72615365090561,-0.120389508168731,22.57,-3.5349,-2.76368,28.5195,3.53368,-0.1332,811,417
1663823890.27895,17.3862242365989,-0.1332,1.80834995679218,-0.16444330230536,16.67,-4.03623,-2.84618,29.319,3.61618,-0.1332,797,417
1663823890.27895,16.0926111259951,-0.9324,1.26972707190545,0.423662977594278,14.01,4.35022,6.61571,29.1052,-5.84571,-0.9324,1105,751
1663823890.27895,13.0078156709918,0.0,2.21414708725374,-0.16851716484049,10.26,-7.69259,-2.18168,55.8787,2.95168,0.0,798,476
1663823890.27895,42.9066318064574,-1.5984,0.246952091446861,-0.059421352973202,10.47,41.5315,-2.54807,51.1381,3.31807,-1.5984,1811,439
1663823890.27895,43.601404731693,-1.5984,0.28282519738688,-0.0541446621198282,12.15,41.8078,-2.35963,51.4782,3.12963,-1.5984,1811,444
1663823890.27895,43.2183258625505,-1.5984,0.296058494193755,-0.0549803096988675,12.59,41.2756,-2.37496,52.4549,3.14496,-1.5984,1783,445
1663823890.27895,29.823674123461,0.0,0.294475333639693,-0.11376850012407,8.6,28.3554,-3.38568,100.291,4.15568,0.0,1241,470
1663823890.27895,31.3735494783249,0.0,0.420436757123919,-0.10857421863922,12.73,28.4726,-3.39967,100.706,4.16967,0.0,1241,470
1663823890.27895,31.0305436406712,0.0,0.384542745319875,-0.110232783382995,11.57,28.5898,-3.41366,101.12,4.18366,0.0,1241,470
1663823890.27895,31.4345937865976,0.0,0.321792099594247,-0.120197877473473,9.87,29.6059,-3.76928,101.713,4.53928,0.0,1250,466
1663823890.27895,38.1277461292705,0.0,0.260274590079098,-0.112493684582598,9.75,36.6107,-4.28009,104.427,5.05009,0.0,1313,460
1663823890.27895,38.1802322185303,0.0,0.256967510847437,-0.0946806325481679,9.66,36.7612,-3.60953,104.856,4.37953,0.0,1313,467
1663823890.27895,38.8412998093576,0.0,0.303565923008271,-0.093426241752587,11.56,36.9037,-3.62352,105.263,4.39352,0.0,1313,467
1663823890.27895,45.5955519774199,0.0,0.246744077300644,-0.0915327290074176,11.09,44.0295,-4.16766,108.54,4.93766,0.0,1372,461
1663823890.27895,45.1841879344987,0.0,0.188714757667554,-0.0927091606749033,8.44,44.1914,-4.18299,108.939,4.95299,0.0,1372,461
1663823890.27895,45.3969098920411,0.0,0.19412726726956,-0.0926124167227052,8.72,44.3533,-4.19831,109.338,4.96831,0.0,1372,461
1663823890.27895,46.0655063036281,0.0,0.246247754299888,-0.0836167290910128,11.19,44.5198,-3.84736,109.749,4.61736,0.0,1372,465
1663823890.27895,46.7911271016034,0.0,0.29195356134658,-0.0747358456248469,13.43,44.686,-3.49372,110.159,4.26372,0.0,1372,468
1663823890.27895,47.8944243351395,0.0,0.295274601538803,-0.0732761667555712,13.9,45.6987,-3.50638,110.209,4.27638,0.0,1382,468
1663823890.27895,29.8372568964541,0.0,1.63975364275841,-0.0957498670381673,29.63,-2.04645,-2.85255,28.656,3.62255,0.0,866,413
1663823890.27895,24.3322935062542,0.0,1.65687268305663,-0.119265159144571,24.07,-2.07699,-2.89512,29.0838,3.66512,0.0,866,413
1663823890.27895,21.4199526217963,-0.666,2.0804420337215,-0.0912847230252493,18.62,-10.4066,-1.9526,27.7829,2.7226,-0.666,552,452
1663823890.27895,20.9218521364625,-0.666,2.09029558622242,-0.0948229445291133,18.08,-10.3399,-1.9809,28.266,2.7509,-0.666,561,452
1663823890.27895,17.4396143949028,-0.7992,2.22074485752995,-0.110016081765615,13.8,-10.4897,-1.91477,28.6755,2.68477,-0.7992,561,455
1663823890.27895,44.1601736396767,-1.4652,0.385513469676609,-0.0435842782465676,16.59,40.8802,-1.92408,51.1365,2.69408,-1.4652,1797,453
1663823890.27895,43.8980685904392,-1.4652,0.378199892668178,-0.0487807145905733,16.19,40.7473,-2.14053,51.7836,2.91053,-1.4652,1783,449
1663823890.27895,43.0461083052452,-1.5984,0.30409722233315,-0.0548438269690995,12.87,41.0093,-2.35963,52.1165,3.12963,-1.5984,1783,445
1663823890.27895,29.6414915470005,0.0,0.33932023326078,-0.14675808912793,9.76,27.6509,-4.33453,100.004,5.10453,0.0,1234,460
1663823890.27895,30.5908380681275,0.0,0.410369634278934,-0.1427663045249,12.08,27.7656,-4.35252,100.419,5.12252,0.0,1234,460
1663823890.27895,30.8247109778648,0.0,0.378110983380128,-0.110515237415943,11.31,28.4726,-3.39967,100.706,4.16967,0.0,1241,470
1663823890.27895,29.8970272541535,0.0,0.274462997576265,-0.114430149157067,8.05,28.5898,-3.41366,101.12,4.18366,0.0,1241,470
1663823890.27895,32.4073448177971,0.0,0.35662954424664,-0.106400027152248,11.25,30.1965,-3.44164,101.551,4.21164,0.0,1257,469
1663823890.27895,32.7647101495939,0.0,0.374871991731862,-0.105664561700511,11.93,30.3193,-3.45563,101.964,4.22563,0.0,1257,469
1663823890.27895,36.5729514718856,0.0,0.264330051865294,-0.116838963147458,9.49,35.062,-4.26343,104.503,5.03343,0.0,1297,461
1663823890.27895,37.794481246051,0.0,0.28783605247915,-0.113489895324588,10.66,36.0065,-4.28009,104.637,5.05009,0.0,1306,460
1663823890.27895,38.3492449060943,0.0,0.267426745131988,-0.112278117219749,10.07,36.7532,-4.29674,104.833,5.06674,0.0,1313,460
1663823890.27895,45.0910797835326,0.0,0.169473691672682,-0.109108624509077,7.56,44.1808,-4.91007,108.913,5.68007,0.0,1372,454
1663823890.27895,45.6347336866734,0.0,0.212989822739447,-0.108200233813875,9.59,44.3427,-4.92806,109.312,5.69806,0.0,1372,454
1663823890.27895,46.2285286325836,0.0,0.262004808167263,-0.0753724653910043,11.94,44.5241,-3.48106,109.759,4.25106,0.0,1372,468
1663823890.27895,45.6588948118371,0.0,0.192286398257731,-0.076592705650922,8.7,44.686,-3.49372,110.159,4.26372,0.0,1372,468
1663823890.27895,47.265932577221,0.0,0.247558093542322,-0.0742522975233074,11.55,45.6987,-3.50638,110.209,4.27638,0.0,1382,468
1663823890.27895,30.8494935611284,0.0,1.63549412840328,-0.0540466439765935,30.74,-1.99159,-1.6665,27.8879,2.4365,0.0,867,455
1663823890.27895,29.3989694655476,0.0,1.63322740917096,-0.0911084332013105,29.22,-1.82661,-2.67479,28.688,3.44479,0.0,874,419
1663823890.27895,25.0664930880409,0.0,1.64526120138578,-0.108513586100236,24.85,-1.85388,-2.71472,29.1162,3.48472,0.0,874,419
1663823890.27895,20.0612204114331,-0.7992,2.12474240901753,-0.119252781918846,16.94,-10.4782,-2.38669,28.6443,3.15669,-0.7992,560,438
1663823890.27895,16.0652557417708,0.0,1.80281844430211,-0.408225796166117,14.35,-3.39058,-6.37761,58.5898,7.14761,0.0,880,401
1663823890.27895,13.5502472468992,0.0,1.81168923737802,-0.598731259054131,10.87,-2.67036,-7.63685,60.2159,8.40685,0.0,894,382
1663823890.27895,42.422634404742,-1.4652,0.252283714969922,-0.0604932942837025,10.57,41.0046,-2.56472,52.1105,3.33472,-1.4652,1783,441
1663823890.27895,42.3813401199349,-1.4652,0.222075060656078,-0.0560672396127427,9.32,41.2756,-2.37496,52.4549,3.14496,-1.4652,1783,445
1663823890.27895,29.0864508253602,0.0,0.292845277260627,-0.1161808000768,8.34,27.6604,-3.37169,100.039,4.14169,0.0,1234,470
1663823890.27895,30.050726515384,0.0,0.375839628235204,-0.112905221111112,10.96,27.7752,-3.38568,100.454,4.15568,0.0,1234,470
1663823890.27895,30.2022558115929,0.0,0.378155041800887,-0.112802518354508,11.08,27.89,-3.39967,100.869,4.16967,0.0,1234,470
1663823890.27895,32.0632957851872,0.0,0.323108187247733,-0.117829939304839,10.11,30.1933,-3.76928,101.54,4.53928,0.0,1256,466
1663823890.27895,45.2395865078363,0.0,0.181907019363227,-0.0767426737611488,8.16,44.3622,-3.4684,109.36,4.2384,0.0,1372,468
1663823890.27895,45.7076159904846,0.0,0.215150918343937,-0.0762331156770283,9.73,44.5241,-3.48106,109.759,4.25106,0.0,1372,468
1663823890.27895,46.1875309216947,0.0,0.246400773419167,-0.067733466399343,11.24,44.6898,-3.12605,110.168,3.89605,0.0,1372,472
1663823890.27895,47.823463250552,0.0,0.291842570909104,-0.0656503017130054,13.73,45.7026,-3.13737,110.218,3.90737,0.0,1382,472
1663823890.27895,93.8001220419382,0.0,0.151048165138292,-0.0794475204425115,14.07,92.4396,-7.44435,168.816,8.21435,0.0,1524,451
1663823890.27895,94.7393234381062,0.0,0.102673731117879,-0.0788346758482515,9.68,93.9477,-7.46101,168.475,8.23101,0.0,1535,451
1663823890.27895,100.721244086218,0.0,0.076974845239167,-0.06296436880298,7.73,100.224,-6.33766,167.383,7.10766,0.0,1580,456
1663823890.27895,101.056273796942,0.0,0.0902505500267055,-0.0628940608257413,9.09,100.446,-6.35165,167.753,7.12165,0.0,1580,456
1663823890.27895,26.4097654885934,-0.1332,1.65517611533994,-0.125145764255145,26.11,-2.2084,-3.29645,28.5963,4.06645,-0.1332,859,397
1663823890.27895,26.2507270103534,-0.1332,1.65698780391745,-0.127797387728242,25.94,-2.24136,-3.34565,29.0232,4.11565,-0.1332,859,397
1663823890.27895,15.4313983502501,-0.7992,2.28797016551328,-0.155387591153942,11.49,-10.0202,-2.38821,27.8907,3.15821,-0.7992,567,436
1663823890.27895,19.3280458857614,0.3996,1.40095967415935,-0.0916558945992653,18.97,3.25314,-1.76905,29.5006,2.53905,0.3996,1057,449
1663823890.27895,21.7387770408112,-0.1332,1.73015335417282,-0.15680746119523,21.2,-3.40726,-3.39485,29.3405,4.16485,-0.1332,819,397
1663823890.27895,12.9964462349713,0.5328,1.23194516493781,-0.138533513106073,12.14,4.27868,-1.79469,29.804,2.56469,0.5328,1092,448
1663823890.27895,14.5516099171363,0.1332,1.55853277731666,-0.243863591590089,14.12,0.17317,-3.51354,29.9572,4.28354,0.1332,946,392
1663823890.27895,16.3235110779636,-0.7992,2.25199025292922,-0.148975618772256,12.54,-10.1654,-2.42282,28.2949,3.19282,-0.7992,567,435
1663823890.27895,14.2151656118844,0.5328,1.15204207471837,-0.128408078320076,12.88,5.73262,-1.82033,29.9968,2.59033,0.5328,1143,446
1663823890.27895,20.2658022981475,0.1332,1.5707963267949,-0.176769090063066,19.95,0.0,-3.56374,30.3856,4.33374,0.1332,940,392
1663823890.27895,16.3051996174503,-0.7992,2.26484830600579,-0.151290988344109,12.39,-10.3106,-2.45743,28.6991,3.22743,-0.7992,567,435
1663823890.27895,17.918123194802,0.1332,1.5707963267949,-0.208516585439362,17.53,0.0,-3.70921,30.8023,4.47921,0.1332,940,389
1663823890.27895,14.3804551434543,0.1332,1.5707963267949,-0.264593314594091,13.88,0.0,-3.76073,31.2301,4.53073,0.1332,940,389
1663823890.27895,14.3080683451576,-0.2664,2.03772418146008,-0.161601886031661,12.61,-6.35679,-2.30216,54.7393,3.07216,-0.2664,820,472
1663823890.27895,41.6160970170306,-1.7316,0.252177002810772,-0.0514578516659199,10.37,40.2465,-2.14053,52.1737,2.91053,-1.7316,1766,450
1663823890.27895,42.3781422460553,-1.7316,0.248823140142892,-0.0557091660926644,10.42,41.0093,-2.35963,52.1165,3.12963,-1.7316,1783,445
1663823890.27895,30.4410891935555,0.0,0.404818341904558,-0.122112296517083,11.9,27.7723,-3.708,100.443,4.478,0.0,1234,466
1663823890.27895,30.0479755721147,0.0,0.301708430341403,-0.124231817259951,8.86,28.4696,-3.72332,100.695,4.49332,0.0,1241,466
1663823890.27895,31.9542130428352,0.0,0.303041673294093,-0.108355078537438,9.48,30.3193,-3.45563,101.964,4.22563,0.0,1257,469
1663823890.27895,33.2233013859911,0.0,0.332659323939491,-0.104624098392816,10.79,31.2302,-3.46962,102.139,4.23962,0.0,1265,469
1663823890.27895,45.1177013996103,0.0,0.184107218545773,-0.0847551277154797,8.23,44.196,-3.81938,108.951,4.58938,0.0,1372,465
1663823890.27895,45.2116978000926,0.0,0.175374687099998,-0.0848890449486706,7.86,44.3579,-3.83337,109.35,4.60337,0.0,1372,465
1663823890.27895,46.2311124626436,0.0,0.262214325602739,-0.0753682448730085,11.95,44.5241,-3.48106,109.759,4.25106,0.0,1372,468
1663823890.27895,47.2371761713431,0.0,0.323429190909058,-0.066226148878051,14.98,44.6898,-3.12605,110.168,3.89605,0.0,1372,472
1663823890.27895,47.7834577785754,0.0,0.289030504130136,-0.06570534494117,13.59,45.7026,-3.13737,110.218,3.90737,0.0,1382,472
1663823890.27895,100.960120736172,0.0,0.105755568174193,-0.0568277601140806,10.64,100.234,-5.73425,167.399,6.50425,0.0,1580,460
1663823890.27895,100.867333163657,0.0,0.0702639118473702,-0.0570058073911308,7.07,100.455,-5.74691,167.769,6.51691,0.0,1580,460
1663823890.27895,101.325414495007,0.0,0.0980201185843186,-0.0568729584878828,9.9,100.676,-5.75957,168.138,6.52957,0.0,1580,460
