timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity
1665128917.639034,15.0815,-1.4652,-38.64,3.5883,3.93,-9.3988,0.943902,11.7568,-0.173902,0.3748
1665128917.639034,15.5124,-1.4652,-38.64,3.4111,6.5,-9.66917,0.922984,12.095,-0.152984,0.3748
1665128917.639034,15.9433,-1.4652,-40.0752,1.0189,6.38,-10.2626,0.283507,12.1979,0.486493,0.3748
1665128917.639034,16.3742,-1.5984,-34.4448,1.3733,11.03,-9.25878,0.392429,13.4995,0.377571,0.2416
1665128917.639034,17.6669,-1.5984,-30.0288,0.3101,10.37,-8.84101,0.0956175,15.2953,0.6743825,0.2416
1665128917.639034,18.0978,-1.5984,-30.0288,0.8417,9.4,-9.0558,0.265855,15.6669,0.5041450000000001,0.2416
1665128917.639034,18.5287,-1.7316,-25.392,-0.4873,6.27,-7.94499,-0.157585,16.7381,0.927585,0.1084
1665128917.639034,18.9596,-1.7316,-25.8336,-0.8417,7.98,-8.26093,-0.278515,17.063,1.048515,0.1084
1665128917.639034,19.3905,-1.7316,-25.392,-0.4873,5.97,-8.31452,-0.164914,17.5167,0.934914,0.1084
1665128917.639034,19.8214,-1.8648,13.4688,3.0567,13.29,4.61015,1.05696,19.2488,-0.2869599999999999,-0.0247999999999999
1665128917.639034,20.2523,-1.8648,13.9104,2.7466,15.33,4.86315,0.970467,19.6358,-0.2004669999999999,-0.0247999999999999
1665128917.639034,25.4231,-1.8648,11.9232,0.4873,15.24,5.25223,0.216221,24.8737,0.553779,-0.0247999999999999
1665128917.639034,25.854,-1.8648,11.9232,0.4873,14.9,5.34125,0.219885,25.2953,0.550115,-0.0247999999999999
1665128917.639034,26.2849,-1.8648,11.9232,0.4873,10.0,5.43027,0.22355,25.7169,0.54645,-0.0247999999999999
1665128917.639034,34.472,0.9324,25.392,-0.3101,10.44,14.7817,-0.186571,31.1414,0.956571,2.7724
1665128917.639034,34.9029,0.7992,25.392,0.1329,14.31,14.9666,0.0809587,31.531,0.6890413,2.6392
1665128917.639034,35.3338,0.7992,23.736,1.3733,17.74,14.2186,0.846821,32.3356,-0.076821,2.6392
1665128917.639034,36.1956,-1.8648,-5.9616,0.6645,21.74,-3.75909,0.419777,35.9974,0.350223,-0.0247999999999999
1665128917.639034,36.6265,-1.8648,-4.8576,0.6645,19.84,-3.10131,0.424774,36.4925,0.345226,-0.0247999999999999
1665128917.639034,36.6265,0.7992,21.3072,1.3733,11.47,13.3051,0.877802,34.1131,-0.1078019999999999,2.6392
1665128917.639034,37.0574,-1.8648,-4.8576,1.1961,18.98,-3.13732,0.77355,36.9163,-0.0035499999999999,-0.0247999999999999
1665128917.639034,37.0574,0.7992,21.3072,0.3101,17.81,13.4653,0.200564,34.5239,0.569436,2.6392
1665128917.639034,37.4883,0.7992,20.976,0.3101,21.94,13.4197,0.202896,35.0035,0.567104,2.6392
1665128917.639034,37.4883,-1.8648,-4.8576,1.1961,20.89,-3.1738,0.782545,37.3455,-0.012545,-0.0247999999999999
1665128917.639034,37.9192,0.7992,20.5344,0.4873,22.08,13.3004,0.322499,35.5086,0.447501,2.6392
1665128917.639034,37.9192,-1.8648,-4.8576,1.1961,22.68,-3.21028,0.791539,37.7748,-0.0215389999999999,-0.0247999999999999
1665128917.639034,38.3501,0.7992,20.5344,0.4873,16.83,13.4516,0.326163,35.9121,0.443837,2.6392
1665128917.639034,38.781,0.7992,20.5344,0.4873,22.17,13.6027,0.329828,36.3156,0.440172,2.6392
1665128917.639034,40.9355,0.7992,19.7616,0.1329,14.94,13.8406,0.0949515,38.5246,0.6750485,2.6392
1665128917.639034,41.3664,0.7992,19.32,0.1329,21.17,13.6858,0.095951,39.0368,0.674049,2.6392
1665128917.639034,41.7973,0.7992,19.32,0.0,15.96,13.8284,0.0,39.4435,0.77,2.6392
1665128917.639034,42.2282,0.7992,19.32,-0.1329,18.03,13.9709,-0.09795,39.85,0.86795,2.6392
1665128917.639034,42.6591,0.7992,19.32,0.0,15.65,14.1135,0.0,40.2568,0.77,2.6392
1665128917.639034,43.09,0.7992,18.9888,0.0,11.93,14.0208,0.0,40.7451,0.77,2.6392
1665128917.639034,47.8299,0.7992,17.7744,0.1329,17.03,14.601,0.110943,45.5467,0.659057,2.6392
1665128917.639034,48.6917,0.7992,17.7744,0.1329,20.66,14.8641,0.112942,46.3673,0.657058,2.6392
1665128917.639034,53.0007,-1.8648,-0.3312,2.0378,12.24,-0.306177,1.88464,52.9663,-1.11464,-0.0247999999999999
1665128917.639034,53.4316,-1.8648,1.7664,2.0378,12.23,1.64597,1.89996,53.3724,-1.12996,-0.0247999999999999
1665128917.639034,53.8625,-1.8648,2.208,2.0378,14.18,2.07387,1.91529,53.7885,-1.14529,-0.0247999999999999
1665128917.639034,54.2934,-1.8648,2.208,2.0378,17.49,2.09046,1.93061,54.2188,-1.16061,-0.0247999999999999
1665128917.639034,59.8951,-0.1332,-2.9808,1.0189,11.99,-3.11413,1.06507,59.8046,-0.2950699999999999,1.7068
1665128917.639034,73.253,-1.5984,36.7632,1.5062,11.32,43.8274,1.92546,58.6639,-1.15546,0.2416
1665128917.639034,73.6839,-1.5984,36.7632,1.6834,10.0,44.0815,2.16459,59.0039,-1.39459,0.2416
1665128917.639034,74.1148,-1.5984,36.7632,1.6834,15.91,44.3392,2.17724,59.3489,-1.4072399999999998,0.2416
1665128917.639034,74.5457,-1.5984,36.7632,1.6834,19.48,44.597,2.1899,59.694,-1.4199000000000002,0.2416
1665128917.639034,75.8384,-1.8648,-0.6624,-2.0378,12.28,-0.876198,-2.69672,75.7854,3.46672,-0.0247999999999999
1665128917.639034,76.2693,-1.8648,-0.6624,-1.8606,10.81,-0.88127,-2.4763,76.224,3.2463,-0.0247999999999999
1665128917.639034,80.1474,-1.8648,-2.5392,1.0189,12.39,-3.5502,1.4252,80.056,-0.6552,-0.0247999999999999
