timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity
1664694730.615639,25.4231,-2.9304,-6.624,15.505,6.61,-2.82591,6.79617,24.3343,-6.0261700000000005,-2.9304
1664694730.615639,25.854,-2.9304,-6.624,15.505,6.54,-2.87381,6.91136,24.7468,-6.141360000000001,-2.9304
1664694730.615639,37.4883,0.0,39.0816,1.1961,8.15,23.6285,0.782545,29.0939,-0.012545,0.0
1664694730.615639,37.9192,0.0,-36.3216,0.4873,8.52,-22.4594,0.322499,30.5506,0.447501,0.0
1664694730.615639,38.3501,0.0,-36.3216,0.4873,8.92,-22.7146,0.326163,30.8978,0.443837,0.0
1664694730.615639,38.781,-2.9304,-1.104,10.8978,7.43,-0.733728,7.33185,38.0746,-6.56185,-2.9304
1664694730.615639,39.2119,-2.9304,-1.104,10.7206,7.89,-0.742319,7.29419,38.5203,-6.524190000000001,-2.9304
1664694730.615639,39.6428,0.0,-34.4448,2.9238,9.32,-22.3933,2.02209,32.6497,-1.25209,0.0
1664694730.615639,40.0737,-0.1332,-33.5616,3.0567,7.22,-22.1226,2.1369,33.3456,-1.3668999999999998,-0.1332
1664694730.615639,40.5046,-2.9304,-1.104,10.3662,9.9,-0.767674,7.28835,39.8361,-6.51835,-2.9304
1664694730.615639,40.9355,-2.9304,-1.104,10.3662,9.63,-0.775841,7.36589,40.2599,-6.595890000000001,-2.9304
1664694730.615639,42.2282,0.0,35.328,4.1199,9.57,24.3556,3.03384,34.3631,-2.26384,0.0
1664694730.615639,42.6591,0.0,34.4448,4.1199,9.24,24.0661,3.0648,35.0888,-2.2948,0.0
1664694730.615639,43.09,0.0,30.912,4.4743,9.39,22.0688,3.36153,36.8567,-2.59153,0.0
1664694730.615639,43.5209,0.0,30.912,4.6072,6.86,22.2854,3.49578,37.2184,-2.72578,0.0
1664694730.615639,52.5698,0.0,26.6064,3.7655,9.69,23.493,3.45242,46.9014,-2.68242,0.0
1664694730.615639,53.0007,0.0,27.048,4.2971,8.07,24.0336,3.97125,47.0711,-3.20125,0.0
1664694730.615639,69.3749,0.0,18.9888,2.5694,9.78,22.5507,3.11004,65.5337,-2.34004,0.0
1664694730.615639,69.8058,0.0,21.3072,2.5694,9.56,25.3397,3.12936,64.9689,-2.35936,0.0
1664694730.615639,69.8058,0.0,18.5472,2.5694,11.04,22.1819,3.12936,66.1137,-2.35936,0.0
1664694730.615639,71.0985,0.0,18.5472,2.3922,9.83,22.5957,2.96763,67.347,-2.19763,0.0
1664694730.615639,77.1311,-2.664,-4.0848,6.6893,9.13,-5.45686,8.98464,76.4114,-8.214640000000001,-2.664
1664694730.615639,77.562,-2.664,-3.6432,7.9297,12.36,-4.8814,10.7003,76.6651,-9.9303,-2.664
1664694730.615639,77.9929,-2.664,-3.312,8.1069,11.87,-4.46086,10.9986,77.0845,-10.2286,-2.664
1664694730.615639,78.4238,-2.7972,-2.9808,7.2209,8.55,-4.0458,9.85749,77.6965,-9.08749,-2.7972
1664694730.615639,78.8547,0.0,-20.5344,1.0189,8.34,-27.6555,1.40221,73.8327,-0.6322099999999999,0.0
1664694730.615639,78.8547,-2.664,-1.4352,6.202,8.14,-1.96346,8.51899,78.3686,-7.748990000000001,-2.664
1664694730.615639,80.5783,-2.664,-4.8576,7.0437,9.29,-6.77184,9.88102,79.6829,-9.11102,-2.664
1664694730.615639,81.0092,-2.664,-4.8576,6.8665,12.47,-6.81062,9.68517,80.1393,-8.91517,-2.664
1664694730.615639,81.4401,-2.664,-4.0848,6.8665,8.6,-5.7596,9.73668,80.6506,-8.96668,-2.664
1664694730.615639,81.871,-2.664,-5.1888,6.8665,11.29,-7.35113,9.7882,80.9507,-9.0182,-2.664
1664694730.615639,81.871,0.0,14.6832,2.9238,9.67,20.7252,4.17606,79.0942,-3.40606,0.0
1664694730.615639,82.3019,-2.664,-5.1888,6.5564,11.58,-7.39453,9.39733,81.4286,-8.62733,-2.664
