timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity
1668925925.890583,12.927,-0.666,-39.0816,-5.4932,9.12,-8.1121,-1.23747,9.98849,2.00747,0.1139999999999999
1668925925.890583,13.3579,-0.666,-39.0816,-5.4932,10.84,-8.3825,-1.27872,10.3214,2.0487200000000003,0.1139999999999999
1668925925.890583,13.7888,-0.666,-39.0816,-5.4932,8.24,-8.6529,-1.31997,10.6544,2.08997,0.1139999999999999
1668925925.890583,18.5287,-0.7992,-18.9888,-1.3733,5.91,-6.0272,-0.444065,17.5154,1.214065,-0.0191999999999999
1668925925.890583,18.9596,-0.7992,-18.9888,-1.3733,11.76,-6.16737,-0.454392,17.9227,1.224392,-0.0191999999999999
1668925925.890583,19.3905,-0.7992,-18.9888,-1.3733,11.04,-6.30753,-0.464719,18.33,1.234719,-0.0191999999999999
1668925925.890583,20.6832,-0.666,-36.7632,-3.7655,7.62,-12.3524,-1.35833,16.5339,2.12833,0.1139999999999999
1668925925.890583,21.9759,-0.7992,-9.7152,-2.215,18.38,-3.70568,-0.849356,21.6446,1.619356,-0.0191999999999999
1668925925.890583,22.4068,-0.7992,-9.2736,-2.215,19.31,-3.60814,-0.86601,22.0974,1.63601,-0.0191999999999999
1668925925.890583,24.5613,-0.7992,-10.8192,-2.9238,20.53,-4.60441,-1.25282,24.0933,2.0228200000000003,-0.0191999999999999
1668925925.890583,24.9922,-0.7992,-10.8192,-2.9238,14.23,-4.68519,-1.2748,24.516,2.0448,-0.0191999999999999
1668925925.890583,25.854,-0.7992,-15.456,-1.5062,6.11,-6.88767,-0.679576,24.9104,1.449576,-0.0191999999999999
1668925925.890583,43.5209,-0.5328,30.912,-0.3101,12.33,22.3573,-0.235546,37.3385,1.005546,0.2471999999999999
1668925925.890583,43.9518,-0.5328,33.5616,-1.3733,10.56,24.291,-1.05336,36.6142,1.82336,0.2471999999999999
1668925925.890583,44.3827,-0.5328,30.4704,-1.8606,12.64,22.4943,-1.44101,38.2329,2.21101,0.2471999999999999
1668925925.890583,44.8136,-0.5328,30.4704,-1.6834,11.33,22.7149,-1.31647,38.6078,2.0864700000000003,0.2471999999999999
1668925925.890583,46.5372,-0.7992,-21.3072,-2.215,11.57,-16.8975,-1.79864,43.3238,2.5686400000000003,-0.0191999999999999
1668925925.890583,46.9681,-0.7992,-21.3072,-1.6834,11.52,-17.0594,-1.37977,43.7387,2.14977,-0.0191999999999999
1668925925.890583,47.399,-0.7992,-21.3072,-1.3733,10.53,-17.2183,-1.13598,44.1464,1.90598,-0.0191999999999999
1668925925.890583,47.8299,-0.7992,-21.3072,-1.3733,8.69,-17.3749,-1.14631,44.5477,1.91631,-0.0191999999999999
1668925925.890583,49.5535,-0.666,20.5344,-1.8606,9.9,17.3727,-1.6089,46.3805,2.3789,0.1139999999999999
1668925925.890583,49.9844,-0.666,20.5344,-1.8606,11.71,17.5238,-1.62289,46.7838,2.39289,0.1139999999999999
1668925925.890583,53.8625,-0.666,2.9808,-2.5694,14.22,2.7981,-2.41463,53.7355,3.18463,0.1139999999999999
1668925925.890583,54.2934,-0.7992,2.9808,-2.5694,12.95,2.82049,-2.43394,54.1654,3.20394,-0.0191999999999999
1668925925.890583,54.7243,-0.7992,2.9808,-2.5694,9.47,2.84287,-2.45326,54.5953,3.22326,-0.0191999999999999
1668925925.890583,55.1552,-0.7992,2.9808,-2.5694,14.95,2.86526,-2.47258,55.0252,3.24258,-0.0191999999999999
1668925925.890583,56.017,-0.666,14.2416,9.8346,27.58,13.5783,9.56796,53.4976,-8.79796,0.1139999999999999
