timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity,u,v
1663836914.7897,18.1706133186555,-3.4632,2.27813892296273,-0.21272797095225,13.5,-11.5414,-3.83631,25.7076,4.60631,-3.4632,473,372
1663836914.7897,16.9537079216583,-3.4632,2.38433864102835,-0.268081423160409,11.23,-11.8806,-4.49073,25.9264,5.26073,-3.4632,463,348
1663836914.7897,21.9092822702525,-3.7296,2.62168884954169,-0.198837608681335,10.67,-18.6397,-4.32774,27.6311,5.09774,-3.7296,243,371
1663836914.7897,23.29249998451,-3.7296,2.54143193107566,-0.189310342616503,12.92,-18.8786,-4.38322,27.9854,5.15322,-3.7296,243,371
1663836914.7897,24.928330794983,-3.7296,2.46443492843822,-0.179013427636447,15.37,-19.1176,-4.43871,28.3396,5.20871,-3.7296,243,371
1663836914.7897,24.4586039527218,-3.7296,2.50665826676783,-0.18479679428088,14.26,-19.3566,-4.49419,28.6939,5.26419,-3.7296,243,371
1663836914.7897,19.1136670577229,-0.666,0.471986754720441,-0.0060135866356079,8.69,17.0236,-0.114941,46.5374,0.884941,-0.666,1330,502
1663836914.7897,21.3082025385189,-0.666,0.633424878015551,-0.0199519506785892,12.61,17.1711,-0.425112,46.9405,1.195112,-0.666,1330,495
1663836914.7897,17.3574619034747,-0.7992,0.599336406206912,-0.0159894244488114,9.79,14.3304,-0.277524,49.2332,1.047524,-0.7992,1250,500
1663836914.7897,15.4285985025374,-0.3996,2.19049753644955,0.510227211524732,10.96,-7.8195,7.53495,52.3165,-6.76495,-0.3996,789,668
1663836914.7897,34.7976016966687,-0.5328,2.64788734567724,-0.348323399409849,15.5,-28.802,-11.8772,48.1018,12.6472,-0.5328,318,273
1663836914.7897,33.3374168840359,-0.5328,2.77234794208272,-0.367143777440399,11.23,-29.0185,-11.9665,48.4634,12.7365,-0.5328,318,273
1663836914.7897,33.6425888666434,-0.5328,2.76741366320493,-0.366499224875671,11.48,-29.2351,-12.0558,48.8251,12.8258,-0.5328,318,273
1663836914.7897,34.6490285142311,-0.5328,2.73173781563611,-0.726570458398707,10.32,-23.7537,-23.0177,54.0203,23.7877,-0.5328,477,82
1663836914.7897,35.0625455854249,-0.5328,2.75133000648778,-0.722072994478888,10.01,-24.3338,-23.1743,54.2018,23.9443,-0.5328,468,81
1663836914.7897,29.1336399057859,-0.5328,2.64388143957101,-0.416463667329412,12.72,-23.411,-11.7854,60.0238,12.5554,-0.5328,533,319
1663836914.7897,27.6499281418596,-0.5328,2.67511815663578,-0.436369641969743,11.27,-22.3816,-11.6863,62.2983,12.4563,-0.5328,565,327
1663836914.7897,27.0223550389303,-0.5328,2.79562542594021,-0.450304430011502,8.25,-22.8871,-11.7612,62.5664,12.5312,-0.5328,558,327
1663836914.7897,30.2815131175772,-0.5328,2.57503541694032,-0.401578928188586,14.96,-23.5175,-11.8362,62.7855,12.6062,-0.5328,549,327
1663836914.7897,30.770534310928,-0.5328,2.58518534026594,-0.390129987129439,15.03,-24.1657,-11.7023,63.0327,12.4723,-0.5328,540,330
1663836914.7897,27.5211615883124,-0.5328,2.55472219595461,-0.436671298601219,13.81,-20.7659,-11.6394,66.5373,12.4094,-0.5328,614,339
1663836914.7897,27.2189450383368,-0.5328,2.62856071361732,-0.444747273555093,12.06,-21.4078,-11.7104,66.78,12.4804,-0.5328,605,339
1663836914.7897,25.9304414194977,-0.5328,2.7717380693651,-0.471638257613973,8.35,-21.5375,-11.7814,67.1847,12.5514,-0.5328,605,339
1663836914.7897,28.5433881061797,-0.5328,2.55791166155815,-0.428204431859029,14.31,-21.6673,-11.8523,67.5895,12.6223,-0.5328,605,339
1663836914.7897,30.223474186301,-0.5328,2.47325117412498,-0.405528676820774,17.21,-21.797,-11.9233,67.9942,12.6933,-0.5328,605,339
1663836914.7897,27.7854059264931,-0.5328,2.57056623478856,-0.450431954674948,13.52,-21.0455,-12.0965,72.3033,12.8665,-0.5328,636,346
1663836914.7897,27.5293806414165,-0.5328,2.63418540854274,-0.457702094529704,12.0,-21.5843,-12.1649,72.5882,12.9349,-0.5328,629,346
1663836914.7897,22.5414081308156,-0.5328,2.66237323466264,-0.531448854299077,8.96,-17.2434,-11.4236,76.54,12.1936,-0.5328,704,363
1663836914.7897,23.7113567916305,-0.3996,2.5603313737271,-0.505673287004537,11.39,-17.3371,-11.4857,76.956,12.2557,-0.3996,704,363
1663836914.7897,23.4503649046236,-0.5328,2.42767482181644,-0.520736221861498,13.32,-15.3746,-11.667,80.4501,12.437,-0.5328,740,366
1663836914.7897,22.268879935237,-0.3996,2.51511227464101,-0.541250053330843,11.19,-15.4614,-11.4731,80.9044,12.2431,-0.3996,740,370
1663836914.7897,22.9416472490534,-0.3996,2.47130881345888,-0.526705866964725,12.32,-15.5415,-11.5325,81.3235,12.3025,-0.3996,740,370
1663836914.7897,27.4246546233494,-0.3996,2.27513404435157,-0.436406348517618,18.94,-16.0939,-11.592,81.6511,12.362,-0.3996,734,370
1663836914.7897,29.2276443493142,-0.3996,2.24858152823228,-0.410036870915954,20.88,-16.8085,-11.6514,81.9427,12.4214,-0.3996,725,370
1663836914.7897,22.0775826556221,-0.3996,1.28488185131293,0.0111819372807439,21.18,6.22626,0.246865,15.6072,0.523135,-0.3996,1365,525
1663836914.7897,23.6847574467552,-0.3996,1.25879550465262,0.0106904123194722,22.54,7.26994,0.253195,15.6257,0.516805,-0.3996,1436,524
1663836914.7897,25.0103223993219,-0.3996,1.31259319729584,0.0101237929304385,24.18,6.3859,0.253195,16.0074,0.516805,-0.3996,1365,525
1663836914.7897,13.1661742495229,-1.332,1.32382145970844,-0.151724832772916,12.62,3.18178,-1.98998,18.5845,2.75998,-1.332,1120,401
1663836914.7897,14.176350026128,-0.3996,0.812921643977911,-0.162870875141719,10.16,9.61557,-2.29872,50.315,3.06872,-0.3996,1143,461
1663836914.7897,15.8174366007422,-0.3996,0.902424983935238,-0.147079368019333,12.28,9.69637,-2.31804,50.7378,3.08804,-0.3996,1143,461
1663836914.7897,14.9148879717214,-0.3996,0.969043029321527,-0.102875398180147,12.23,8.39851,-1.53167,51.4352,2.30167,-0.3996,1114,478
1663836914.7897,16.3163194600651,-0.5328,2.15367859449054,-0.0955701243316169,13.56,-8.94005,-1.55698,52.2181,2.32698,-0.5328,763,487
1663836914.7897,19.2788524564404,-0.5328,2.05901204557604,-0.0815079293022432,16.97,-9.01274,-1.56964,52.6426,2.33964,-0.5328,763,487
1663836914.7897,19.6721899920929,-0.5328,2.05206611759386,-0.0656672300803881,17.4,-9.08673,-1.29089,53.0748,2.06089,-0.5328,763,492
1663836914.7897,17.7355520868396,-0.5328,2.13567761243566,-0.0734333039896048,14.94,-9.46853,-1.30121,53.4456,2.07121,-0.5328,757,493
1663836914.7897,33.5676167771857,-0.666,2.74224693221219,-0.347832864122952,12.27,-29.0743,-11.4419,48.5566,12.2119,-0.666,318,285
1663836914.7897,33.2006844884258,-0.666,2.75788779199876,-0.34892472941857,11.68,-28.9313,-11.3509,49.1738,12.1209,-0.666,329,290
1663836914.7897,23.6924985350976,-0.666,2.64963975083331,-0.27846778980552,10.76,-20.0784,-6.51266,58.3489,7.28266,-0.666,582,406
1663836914.7897,23.7692053481411,-0.666,2.70573884872118,-0.28150429002119,9.64,-20.6989,-6.60311,59.0407,7.37311,-0.666,575,406
1663836914.7897,28.4622935022812,-0.666,2.77345634572346,-0.375299959603874,9.53,-24.707,-10.4329,57.3844,11.2029,-0.666,492,335
1663836914.7897,30.2966192868115,-0.666,2.63693796215694,-0.354052777423496,13.74,-24.875,-10.5039,57.7747,11.2739,-0.666,492,335
1663836914.7897,30.1370760467899,-0.666,2.66246357419485,-0.358521415306442,13.01,-25.0431,-10.5748,58.1651,11.3448,-0.666,492,335
1663836914.7897,30.3654573976747,-0.666,2.70046878715845,-0.365140014043624,12.11,-25.6484,-10.8429,58.329,11.6129,-0.666,482,331
1663836914.7897,30.1274726354535,-0.666,2.73753413887722,-0.370734955257023,11.04,-25.8194,-10.9152,58.7179,11.6852,-0.666,482,331
1663836914.7897,28.5228387682573,-0.666,2.61071523026715,-0.403698320456694,13.28,-22.6198,-11.2044,61.8356,11.9744,-0.666,558,334
1663836914.7897,30.0400059816905,-0.666,2.52810061422897,-0.384816870096361,16.03,-22.7657,-11.2767,62.2346,12.0467,-0.666,558,334
1663836914.7897,29.8868371739132,-0.666,2.55136623266028,-0.396972878415097,15.34,-22.8995,-11.5551,62.6002,12.3251,-0.666,558,330
1663836914.7897,28.5927772643722,-0.666,2.73028644410743,-0.410909772370251,10.48,-24.0265,-11.4212,62.6695,12.1912,-0.666,540,333
1663836914.7897,29.1211455195361,-0.666,2.69312326253228,-0.397923977050934,11.64,-24.1911,-11.2846,63.0991,12.0546,-0.666,540,337
1663836914.7897,26.8029120606325,-0.666,2.62498214220732,-0.415963836646167,12.11,-21.3178,-10.8303,66.4994,11.6003,-0.666,605,352
1663836914.7897,29.8846177578031,-0.666,2.45080674775612,-0.373216434671344,17.73,-21.4478,-10.8963,66.9048,11.6663,-0.666,605,352
1663836914.7897,30.9122721034867,-0.666,2.41366425528245,-0.3625176591713,19.23,-21.5778,-10.9624,67.3103,11.7324,-0.666,605,352
1663836914.7897,29.3104056295712,-0.5328,2.49335153754218,-0.377670791359458,16.45,-21.7181,-10.8084,67.748,11.5784,-0.5328,605,355
1663836914.7897,23.3584881128895,-0.666,2.6670223709925,-0.51105582015878,9.31,-18.1224,-11.4246,71.4011,12.1946,-0.666,675,353
1663836914.7897,25.5986707174416,-0.666,2.53394918397691,-0.465510206714308,13.06,-18.7801,-11.4907,71.6712,12.2607,-0.666,666,352
1663836914.7897,26.529152945392,-0.666,2.49101463858404,-0.412435780227337,14.72,-19.34,-10.634,72.1053,11.404,-0.666,660,366
1663836914.7897,26.1581019435662,-0.666,2.52315711083873,-0.421196086549269,13.84,-19.4505,-10.6948,72.5173,11.4648,-0.666,660,366
1663836914.7897,22.3684676354908,-0.666,2.6750180767681,-0.555320154504648,8.55,-16.9756,-11.793,77.4362,12.563,-0.666,711,359
1663836914.7897,23.8481946795329,-0.5328,2.36103015589295,-0.427676854547411,15.27,-15.4184,-9.89123,80.6793,10.66123,-0.5328,740,390
1663836914.7897,27.318498846981,-0.5328,2.22573259661068,-0.372512407869375,20.18,-15.4987,-9.94275,81.0995,10.71275,-0.5328,740,390
1663836914.7897,27.7459830215637,-0.5328,2.21666188098375,-0.368488724263132,20.67,-15.579,-9.99427,81.5197,10.76427,-0.5328,740,390
1663836914.7897,25.2153162607571,-0.5328,2.31458054929387,-0.409772544958076,17.02,-15.6593,-10.0458,81.9399,10.8158,-0.5328,740,390
1663836914.7897,11.6638502643681,-1.332,1.25090011503167,-0.154638472957494,10.94,3.62414,-1.7965,18.9639,2.5665,-1.332,1142,413
1663836914.7897,15.1380172512828,-0.3996,0.856212713657288,-0.0288126469178491,11.43,9.91587,-0.436106,50.3073,1.206106,-0.3996,1150,500
1663836914.7897,16.1757695502391,-0.3996,0.872974668638815,-0.0271903720946474,12.39,10.3899,-0.439771,50.6515,1.209771,-0.3996,1159,499
1663836914.7897,11.5845726479454,-0.3996,2.24630946473329,-0.0672586156629781,9.02,-7.22743,-0.778575,52.4998,1.548575,-0.3996,798,502
1663836914.7897,16.3369921673055,-0.3996,2.03419095455985,-0.0683245881540518,14.58,-7.28539,-1.11535,52.9208,1.88535,-0.3996,798,495
1663836914.7897,10.4595649457277,-0.3996,1.60272075387704,-0.177489394806935,10.29,-0.328614,-1.84673,56.8479,2.61673,-0.3996,936,479
1663836914.7897,32.7473833192822,-0.666,2.7581855346383,-0.354147682870292,11.49,-28.4851,-11.3565,48.4152,12.1265,-0.666,329,286
1663836914.7897,32.3679417981743,-0.666,2.81722271837935,-0.361304517985463,9.65,-28.6992,-11.4419,48.7792,12.2119,-0.666,329,286
1663836914.7897,34.1014405098964,-0.666,2.69262413198203,-0.344822582473493,13.93,-28.9134,-11.5273,49.1433,12.2973,-0.666,329,286
1663836914.7897,34.2033256138932,-0.666,2.70307491251672,-0.346406129719824,13.66,-29.1276,-11.6127,49.5073,12.3827,-0.666,329,286
1663836914.7897,30.1848655869129,-0.666,2.83461676212482,-0.37718744970342,8.48,-26.7511,-11.1173,53.4058,11.8873,-0.666,419,310
1663836914.7897,31.2121380986628,-0.666,2.72384925153639,-0.366888778726854,11.82,-26.6295,-11.1962,53.9394,11.9662,-0.666,426,311
1663836914.7897,21.748286623109,-0.666,2.71450514393477,-0.313331669637883,8.57,-18.831,-6.70347,58.7419,7.47347,-0.666,606,403
1663836914.7897,22.2154545656937,-0.666,2.71902007897079,-0.308724234135941,8.68,-19.3034,-6.75002,59.0392,7.52002,-0.666,600,403
1663836914.7897,22.9497259696516,-0.666,2.6564345175611,-0.291845991368097,10.25,-19.4429,-6.60311,59.4661,7.37311,-0.666,600,406
1663836914.7897,28.7138661778591,-0.666,2.74591554730627,-0.38910101956373,10.24,-24.5148,-10.8928,57.8566,11.6628,-0.666,498,328
1663836914.7897,28.4515642664863,-0.666,2.79370682008049,-0.395685726733957,8.95,-24.6805,-10.9664,58.2476,11.7364,-0.666,498,328
1663836914.7897,30.0935256360899,-0.666,2.66270630620132,-0.375627464722183,12.9,-24.8461,-11.04,58.6385,11.81,-0.666,498,328
1663836914.7897,31.3191464079084,-0.666,2.61761915832489,-0.362753652046384,14.65,-25.3526,-11.1136,58.8838,11.8836,-0.666,491,328
1663836914.7897,31.6976284351054,-0.666,2.63446801510868,-0.35398104514774,14.44,-25.9904,-10.9875,59.1067,11.7575,-0.666,482,331
1663836914.7897,30.2185466369579,-0.666,2.81319744334944,-0.374700447064701,9.07,-26.6191,-11.0598,59.2922,11.8298,-0.666,472,331
1663836914.7897,26.740033681729,-0.5328,2.74416183509027,-0.41289179038533,9.48,-22.5839,-10.7297,62.8613,11.4997,-0.5328,565,345
1663836914.7897,28.1094097129413,-0.666,2.62904437155809,-0.380292864645643,12.8,-22.7471,-10.434,63.3157,11.204,-0.666,565,351
1663836914.7897,27.9670409965016,-0.666,2.58654492437578,-0.384877402838494,13.66,-22.0297,-10.5001,64.0194,11.2701,-0.666,581,351
1663836914.7897,22.8118125955918,-0.666,2.71074239994396,-0.452105551514601,8.57,-18.6446,-9.96558,67.4313,10.73558,-0.666,651,366
1663836914.7897,24.774936960162,-0.666,2.71034957201926,-0.416645576789095,9.47,-20.5813,-10.0263,67.3118,10.7963,-0.666,621,366
1663836914.7897,26.7283644621215,-0.666,2.5666788407039,-0.395843534016037,13.41,-20.6969,-10.3061,67.6896,11.0761,-0.666,621,362
1663836914.7897,29.4404569139135,-0.5328,2.4304496523078,-0.367894211549992,17.93,-20.8121,-10.5883,68.0664,11.3583,-0.5328,621,359
1663836914.7897,30.599669064387,-0.5328,2.44005469061669,-0.363271263706732,18.46,-21.8482,-10.8731,68.1536,11.6431,-0.5328,605,355
1663836914.7897,23.1141148954486,-0.5328,2.62231619287585,-0.475108325206935,10.2,-17.8446,-10.5732,72.0505,11.3432,-0.5328,681,366
1663836914.7897,23.8120019490172,-0.666,2.65479026439344,-0.452132479031597,10.02,-18.9311,-10.4031,72.2474,11.1731,-0.666,666,369
1663836914.7897,26.2418987639995,-0.5328,2.48344713790926,-0.410092841421611,14.72,-19.0393,-10.4625,72.6602,11.2325,-0.5328,666,369
1663836914.7897,27.4531218853157,-0.5328,2.45661246494967,-0.402562127084439,15.98,-19.561,-10.7555,72.9294,11.5255,-0.5328,660,366
1663836914.7897,25.8005727364723,-0.5328,2.53516993415961,-0.432593860373657,13.35,-19.2472,-10.8163,73.4539,11.5863,-0.5328,666,366
1663836914.7897,21.5278377070248,-0.5328,2.64090881377816,-0.468585320477204,9.22,-16.8497,-9.7225,76.862,10.4925,-0.5328,711,386
1663836914.7897,24.4914784732486,-0.5328,2.42556562462929,-0.410570297178512,14.74,-16.9413,-9.77534,77.2797,10.54534,-0.5328,711,386
1663836914.7897,24.9959537630073,-0.5328,2.40553078686399,-0.404099378964923,15.43,-17.0329,-9.82818,77.6975,10.59818,-0.5328,711,386
1663836914.7897,23.9546375558554,-0.5328,2.49488270460776,-0.402621360659467,13.28,-17.5888,-9.38618,78.073,10.15618,-0.5328,705,393
1663836914.7897,20.0754209139659,-0.5328,2.58728424174885,-0.492695819033839,9.31,-15.0392,-9.49573,81.2395,10.26573,-0.5328,747,395
1663836914.7897,23.6140871029329,-0.5328,2.37711550167216,-0.416109399911117,14.95,-15.589,-9.54493,81.5717,10.31493,-0.5328,741,395
1663836914.7897,27.0187045016392,-0.5328,2.24001258974688,-0.36301264444009,19.81,-15.6693,-9.59413,81.9921,10.36413,-0.5328,741,395
1663836914.7897,27.3148026258456,-0.5328,2.21133921164401,-0.360822728875307,20.49,-15.273,-9.64333,82.5023,10.41333,-0.5328,747,395
1663836914.7897,7.38561160968332,-0.3996,0.422310161782179,0.106438918238998,3.01,6.69862,0.784633,14.9207,-0.014633,-0.3996,1419,563
1663836914.7897,14.4375076622996,-0.3996,1.07364261076651,0.0558059709975745,12.67,6.8749,0.805281,15.3133,-0.035281,-0.3996,1419,563
1663836914.7897,22.063394981404,-0.3996,1.24526587732361,0.037443105307917,20.89,7.05118,0.825929,15.706,-0.055929,-0.3996,1419,563
1663836914.7897,23.1961948911053,-0.3996,1.25378413570506,0.0429784234226836,22.02,7.22425,0.996629,16.0915,-0.226629,-0.3996,1419,573
1663836914.7897,13.6505097609174,-0.3996,0.901121953871058,-0.0208446871263157,10.7,8.47145,-0.28452,51.882,1.05452,-0.3996,1115,504
1663836914.7897,21.218993521091,-0.666,2.11170146979044,-0.601237049426449,15.0,-9.00991,-12.0028,52.6261,12.7728,-0.666,759,280
1663836914.7897,11.9536057813417,-0.3996,1.54339971161967,-0.15274398846153,11.81,0.323635,-1.81875,55.9865,2.58875,-0.3996,948,479
1663836914.7897,11.8151466202117,-0.3996,1.51500659233895,-0.140814406601167,11.68,0.652301,-1.65825,56.4198,2.42825,-0.3996,954,482
1663836914.7897,10.1486149402024,-0.5328,1.46114544404612,-0.165397218931503,9.95,1.09542,-1.67091,56.8437,2.44091,-0.5328,962,482
1663836914.7897,31.965793978564,-0.666,2.7207536872931,-0.351592299646496,12.26,-27.3918,-11.0088,49.1213,11.7788,-0.666,360,296
1663836914.7897,31.9421173601563,-0.666,2.77631590772125,-0.354627001234234,10.7,-27.9783,-11.0916,49.2764,11.8616,-0.666,350,295
1663836914.7897,32.035845888161,-0.666,2.78999994740067,-0.35630027509943,10.34,-28.1871,-11.1744,49.6442,11.9444,-0.666,350,295
1663836914.7897,33.9808568474958,-0.666,2.68520524258735,-0.337660534863078,14.13,-28.7805,-11.2572,49.7915,12.0272,-0.666,339,294
1663836914.7897,23.8019370215871,-0.666,2.5549040686208,-0.252219282944284,12.76,-19.1946,-5.93986,58.7064,6.70986,-0.666,600,416
1663836914.7897,28.3133530237943,-0.666,2.80249408588078,-0.390240250173735,8.71,-24.6936,-10.7707,58.2785,11.5407,-0.666,498,332
1663836914.7897,28.6166066629152,-0.666,2.78961879412106,-0.388609937687775,9.13,-24.8593,-10.8429,58.6696,11.6129,-0.666,498,332
1663836914.7897,31.3401969847032,-0.666,2.61283705309252,-0.355736827867493,14.82,-25.366,-10.9152,58.9151,11.6852,-0.666,491,332
1663836914.7897,26.9505112010886,-0.5328,2.71571567317245,-0.401127309569431,10.25,-22.595,-10.523,62.8922,11.293,-0.5328,565,348
1663836914.7897,26.584273137515,-0.666,2.71487208006033,-0.403334763301961,10.12,-22.2585,-10.434,63.4892,11.204,-0.666,574,351
1663836914.7897,25.4357194922809,-0.666,2.66140965436265,-0.423870705248372,10.71,-20.5628,-10.4615,67.2512,11.2315,-0.666,621,359
1663836914.7897,25.5274316534194,-0.666,2.65988473372717,-0.415586388921399,10.82,-20.6969,-10.3061,67.6896,11.0761,-0.666,621,362
1663836914.7897,27.6017034526857,-0.666,2.52174080358321,-0.38508319051225,14.86,-20.8215,-10.3682,68.0974,11.1382,-0.666,621,362
1663836914.7897,31.6357427568881,-0.666,2.35018174892684,-0.343408230829894,21.19,-20.9367,-10.6517,68.474,11.4217,-0.666,621,359
1663836914.7897,27.3531904073364,-0.5328,2.37334806751407,-0.378742213862595,17.66,-18.2765,-10.1139,72.0081,10.8839,-0.5328,675,373
1663836914.7897,23.0482000652979,-0.5328,2.66543569561963,-0.457086950348978,9.48,-18.3815,-10.172,72.422,10.942,-0.5328,675,373
1663836914.7897,23.9045343676487,-0.666,2.64159094941256,-0.43150120639277,10.41,-19.0553,-9.99771,72.7214,10.76771,-0.666,666,376
1663836914.7897,25.6130149574391,-0.5328,2.52093851950514,-0.403407219589035,13.7,-19.1636,-10.0545,73.1346,10.8245,-0.5328,666,376
1663836914.7897,26.1339430088936,-0.5328,2.60777114200023,-0.389825736134434,12.3,-20.81,-9.93161,73.6038,10.70161,-0.5328,645,379
1663836914.7897,21.8683685724381,-0.5328,2.59698121978424,-0.44833056419434,10.21,-16.8561,-9.4791,76.891,10.2491,-0.5328,711,390
1663836914.7897,21.5044562512541,-0.5328,2.58341399054595,-0.459156720698698,10.21,-16.3513,-9.53061,77.4372,10.30061,-0.5328,720,390
1663836914.7897,22.9609113805811,-0.5328,2.4781447712341,-0.430498193423887,12.85,-16.4397,-9.58213,77.8558,10.35213,-0.5328,720,390
1663836914.7897,21.6959192176801,-0.5328,2.38959350011439,-0.426965459861532,13.49,-14.4226,-8.98451,81.4093,9.75451,-0.5328,755,402
1663836914.7897,20.4843068343452,-0.5328,2.53707444633978,-0.456575538363329,10.45,-15.1276,-9.03106,81.7169,9.80106,-0.5328,747,402
1663836914.7897,22.7430507237793,-0.5328,2.38792534475892,-0.410576722153357,14.27,-15.2056,-9.07762,82.1381,9.84762,-0.5328,747,402
1663836914.7897,25.6079481245355,-0.5328,2.26367028725428,-0.364307435717709,18.41,-15.2836,-9.12417,82.5593,9.89417,-0.5328,747,402
1663836914.7897,26.8099593023264,-0.5328,2.27263269049478,-0.338769996074838,19.31,-16.3253,-8.90968,82.8249,9.67968,-0.5328,735,405
1663836914.7897,16.0799510836227,-0.5328,1.10306131287722,0.100784021108427,14.28,7.21311,1.61786,14.6105,-0.84786,-0.5328,1468,624
1663836914.7897,24.9228416032061,-0.3996,1.26851867239461,0.0666726065782002,23.74,7.40293,1.66044,14.995,-0.89044,-0.3996,1468,624
1663836914.7897,26.0848069286338,-0.5328,1.27473850398325,0.0632959349177035,24.9,7.59505,1.64996,15.3842,-0.87996,-0.5328,1468,620
1663836914.7897,23.9535648843862,-0.3996,1.2389242093779,0.0706624775652151,22.59,7.78492,1.69121,15.7688,-0.92121,-0.3996,1468,620
1663836914.7897,20.1284066654119,-1.5984,1.38401731405389,0.0535225816305141,19.75,3.73239,1.07681,17.676,-0.30681,-1.5984,1166,577
1663836914.7897,17.9593972922819,-1.7316,1.43758155164839,-0.0055838466898971,17.8,2.38535,-0.100282,18.3742,0.870282,-1.7316,1079,509
1663836914.7897,15.7182842785524,-2.1312,1.56382266517888,-0.0317107467261545,15.71,0.109558,-0.498355,18.9527,1.268355,-2.1312,948,490
1663836914.7897,14.7436485958776,-1.998,1.47695145755639,-0.0345764868058842,14.67,1.38076,-0.509682,19.3346,1.279682,-1.998,1017,488
1663836914.7897,16.6780257794013,-2.2644,1.62348729359105,0.0422733468570725,16.64,-0.87759,0.704826,19.7894,0.065174,-2.2644,897,556
1663836914.7897,10.6845627249832,-1.998,1.45923925928502,-0.212191661132589,10.38,1.16279,-2.2502,20.0933,3.0202,-1.998,1001,398
1663836914.7897,12.8736904909748,-2.3976,1.64210625283556,0.0571608165236404,12.82,-0.915746,0.73547,20.6498,0.03453,-2.3976,897,555
1663836914.7897,10.8030556211226,-2.9304,2.19069118201264,-0.072398041106451,8.77,-6.25959,-0.781437,21.0511,1.551437,-2.9304,632,486
1663836914.7897,10.9379475812681,-2.9304,1.9011694861328,-0.0715036597719376,10.32,-3.53916,-0.781437,21.675,1.551437,-2.9304,771,483
1663836914.7897,13.834186651318,-2.9304,1.97135007567774,-0.0676560103263989,12.71,-5.382,-0.935252,21.7307,1.705252,-2.9304,683,478
1663836914.7897,14.4613438522704,-2.9304,2.06247850148487,0.388133455109238,11.8,-6.3195,5.47306,21.2525,-4.70306,-2.9304,638,792
