timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity
1667022499.118006,11.2034,-0.1332,37.6464,-1.5062,5.61,6.84052,-0.294483,8.86773,1.064483,1.2268
1667022499.118006,11.6343,-0.1332,37.6464,-1.5062,11.39,7.10362,-0.305809,9.2088,1.075809,1.2268
1667022499.118006,12.0652,-0.1332,38.1984,1.8606,11.69,7.45702,0.391732,9.47673,0.378268,1.2268
1667022499.118006,12.4961,-0.1332,39.0816,1.6834,10.56,7.87447,0.367094,9.6959,0.402906,1.2268
1667022499.118006,12.927,-0.1332,39.6336,1.6834,9.63,8.24226,0.379752,9.95129,0.390248,1.2268
1667022499.118006,12.927,-0.666,30.912,0.8417,7.62,6.64015,0.189896,11.0896,0.580104,0.6940000000000001
1667022499.118006,13.3579,-0.2664,39.6336,1.8606,5.49,8.51619,0.433703,10.282,0.336297,1.0936
1667022499.118006,13.3579,-0.9324,36.7632,0.6645,6.49,7.99429,0.154918,10.7005,0.615082,0.4276000000000001
1667022499.118006,13.3579,-0.9324,28.3728,0.6645,5.71,6.34733,0.154918,11.7525,0.615082,0.4276000000000001
1667022499.118006,14.2197,0.3996,19.7616,2.0378,7.07,4.80474,0.505636,13.3738,0.264364,1.7596
1667022499.118006,14.6506,-1.5984,24.1776,2.3922,4.99,5.99516,0.611511,13.3538,0.158489,-0.2383999999999999
1667022499.118006,14.6506,0.5328,19.32,2.215,9.12,4.84344,0.566237,13.8152,0.203763,1.8928000000000005
1667022499.118006,15.0815,-1.4652,23.2944,2.5694,4.43,5.95807,0.676095,13.8382,0.093905,-0.1051999999999999
1667022499.118006,15.5124,-0.9324,17.7744,2.3922,5.26,4.73134,0.647482,14.7591,0.122518,0.4276000000000001
1667022499.118006,15.9433,-1.0656,15.0144,2.5694,5.99,4.12615,0.71473,15.3835,0.05527,0.2944
1667022499.118006,16.3742,0.5328,17.0016,-0.6645,12.11,4.78747,-0.189899,15.6575,0.959899,1.8928000000000005
1667022499.118006,16.3742,-1.0656,15.0144,2.7466,8.09,4.23706,0.784633,15.797,-0.014633,0.2944
1667022499.118006,16.8051,0.5328,19.7616,-0.6645,16.57,5.68154,-0.194896,15.8143,0.964896,1.8928000000000005
1667022499.118006,18.0978,0.0,34.4448,-4.8287,11.81,10.2,-1.52342,14.8718,2.29342,1.36
1667022499.118006,18.5287,0.0,37.6464,-5.1388,14.22,11.2716,-1.65959,14.612,2.42959,1.36
1667022499.118006,18.9596,0.0,35.7696,-5.1388,15.56,11.0379,-1.69819,15.3215,2.46819,1.36
1667022499.118006,19.3905,0.0,35.328,-5.1388,17.7,11.1676,-1.73678,15.7563,2.50678,1.36
1667022499.118006,19.8214,0.666,11.1504,-6.202,13.16,3.81073,-2.14139,19.3334,2.91139,2.026
1667022499.118006,20.2523,0.9324,4.416,0.1329,17.63,1.55937,0.046976,20.1921,0.723024,2.2924
1667022499.118006,20.6832,0.9324,4.416,-0.1329,18.66,1.59255,-0.0479755,20.6217,0.8179755,2.2924
1667022499.118006,21.1141,0.9324,3.6432,3.0567,15.98,1.33974,1.12589,21.0415,-0.35589,2.2924
1667022499.118006,21.545,0.9324,2.9808,2.5694,12.96,1.11924,0.965851,21.4942,-0.195851,2.2924
1667022499.118006,21.9759,1.0656,2.208,2.3922,9.87,0.845935,0.917266,21.9404,-0.147266,2.4256
1667022499.118006,22.4068,1.0656,1.104,1.5062,8.43,0.431568,0.588965,22.3949,0.181035,2.4256
1667022499.118006,22.4068,1.0656,3.312,1.5062,10.07,1.29406,0.588965,22.3616,0.181035,2.4256
1667022499.118006,22.8377,0.9324,3.312,-5.1388,11.06,1.3141,-2.04555,22.7079,2.81555,2.2924
1667022499.118006,23.2686,0.9324,3.312,-5.1388,9.0,1.3389,-2.08414,23.1364,2.85414,2.2924
