timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity
1664862905.907336,15.0815,-0.5328,32.2368,-5.6704,3.43,8.0054,-1.49014,12.6943,2.26014,0.1271999999999999
1664862905.907336,15.5124,-0.5328,30.0288,-5.6704,10.92,7.72497,-1.53271,13.3645,2.3027100000000003,0.1271999999999999
1664862905.907336,17.6669,-0.666,13.9104,-8.9486,13.26,4.1955,-2.74806,16.9401,3.51806,-0.006
1664862905.907336,18.5287,-0.666,4.416,-6.3792,10.08,1.41783,-2.05869,18.3593,2.82869,-0.006
1664862905.907336,18.9596,-0.666,4.0848,-6.3792,10.43,1.34218,-2.10657,18.7943,2.87657,-0.006
1664862905.907336,19.3905,-0.666,-5.9616,-6.202,11.61,-2.00215,-2.09483,19.1728,2.86483,-0.006
1664862905.907336,19.8214,-0.666,-5.9616,-6.6893,14.28,-2.04467,-2.3089,19.58,3.0789,-0.006
1664862905.907336,20.2523,-0.666,-5.9616,-6.8665,15.09,-2.08836,-2.42129,19.9983,3.19129,-0.006
1664862905.907336,20.6832,-0.666,-3.312,-2.5694,17.91,-1.19373,-0.927217,20.6279,1.697217,-0.006
1664862905.907336,21.1141,-0.666,-3.312,-2.5694,18.38,-1.2186,-0.946534,21.0576,1.716534,-0.006
1664862905.907336,21.545,-0.666,-3.312,-2.3922,11.62,-1.24364,-0.89928,21.4903,1.66928,-0.006
1664862905.907336,23.2686,-0.666,0.3312,-0.6645,10.97,0.134495,-0.269856,23.2666,1.039856,-0.006
1664862905.907336,23.6995,-0.666,2.5392,-1.1961,16.17,1.04973,-0.494712,23.6711,1.264712,-0.006
1664862905.907336,24.1304,-0.666,2.5392,-1.1961,18.6,1.06881,-0.503707,24.1015,1.273707,-0.006
1664862905.907336,24.5613,-0.666,2.208,-1.1961,15.26,0.946075,-0.512702,24.5377,1.282702,-0.006
1664862905.907336,25.4231,-0.666,-20.5344,-1.1961,13.21,-8.91571,-0.530691,23.8026,1.300691,-0.006
1664862905.907336,25.854,-0.666,-20.5344,-1.1961,17.06,-9.06682,-0.539686,24.206,1.309686,-0.006
1664862905.907336,27.1467,-0.666,6.624,-2.3922,16.04,3.12873,-1.13309,26.942,1.90309,-0.006
1664862905.907336,27.5776,-0.666,6.624,-3.2339,17.95,3.1761,-1.55571,27.3499,2.32571,-0.006
1664862905.907336,28.8703,-0.666,-11.592,-1.6834,10.52,-5.79873,-0.848113,28.2692,1.618113,-0.006
1664862905.907336,31.0248,-0.666,10.488,-2.3922,14.65,5.64251,-1.29496,30.4799,2.06496,-0.006
1664862905.907336,31.4557,-0.666,10.488,-2.7466,11.16,5.71929,-1.50732,30.8946,2.27732,-0.006
1664862905.907336,33.1793,-0.666,12.696,-4.2971,10.25,7.27158,-2.48607,32.2771,3.25607,-0.006
1664862905.907336,33.6102,-0.666,12.696,-4.2971,11.06,7.36602,-2.51835,32.6963,3.28835,-0.006
1664862905.907336,34.0411,-0.666,12.696,-4.2971,17.52,7.46046,-2.55064,33.1154,3.32064,-0.006
1664862905.907336,35.3338,-0.666,10.488,-2.9238,15.59,6.42342,-1.8023,34.6983,2.5723000000000003,-0.006
1664862905.907336,36.6265,-0.666,0.0,-1.0189,8.46,0.0,-0.651301,36.6207,1.421301,-0.006
1664862905.907336,37.9192,-0.666,15.0144,-2.5694,13.88,9.81354,-1.6999,36.5878,2.4699,-0.006
1664862905.907336,38.3501,-0.666,15.456,-2.3922,13.78,10.2113,-1.60072,36.931,2.37072,-0.006
1664862905.907336,38.781,-0.666,16.2288,-2.9238,10.49,10.8242,-1.97813,37.1872,2.74813,-0.006
1664862905.907336,39.2119,-0.666,11.9232,-2.9238,9.35,8.09065,-2.00011,38.316,2.77011,-0.006
1664862905.907336,39.6428,-0.666,-10.0464,-2.5694,12.57,-6.90856,-1.77717,38.9957,2.54717,-0.006
1664862905.907336,40.0737,-0.666,-10.0464,-2.5694,13.59,-6.98365,-1.79648,39.4196,2.5664800000000003,-0.006
1664862905.907336,40.5046,-0.666,-10.0464,-2.9238,10.89,-7.05665,-2.06605,39.8316,2.83605,-0.006
1664862905.907336,40.9355,-0.666,16.56,-3.0567,11.96,11.6508,-2.18285,39.1817,2.95285,-0.006
1664862905.907336,41.3664,-0.666,17.0016,-3.0567,18.35,12.0783,-2.20583,39.5023,2.97583,-0.006
1664862905.907336,41.7973,-0.666,17.0016,-2.7466,19.93,12.2074,-2.00288,39.9247,2.77288,-0.006
1664862905.907336,42.2282,-0.666,17.0016,-2.7466,15.26,12.3333,-2.02353,40.3363,2.79353,-0.006
1664862905.907336,43.5209,-0.5328,31.7952,10.0118,11.42,22.5813,7.56615,36.4267,-6.796150000000001,0.1271999999999999
1664862905.907336,53.4316,-0.666,17.7744,-4.4743,11.49,16.2613,-4.1683,50.726,4.9383,-0.006
1664862905.907336,59.8951,-0.666,23.2944,-2.3922,10.11,23.6652,-2.5,54.9648,3.27,-0.006
1664862905.907336,60.326,-0.666,22.9632,-2.3922,7.17,23.5151,-2.51799,55.4971,3.28799,-0.006
1664862905.907336,87.0418,-0.5328,30.4704,-2.215,14.24,44.1053,-3.36411,74.9645,4.13411,0.1271999999999999
1664862905.907336,87.4727,-0.5328,30.4704,-2.215,19.98,44.3237,-3.38077,75.3356,4.15077,0.1271999999999999
1664862905.907336,87.9036,-0.5328,30.4704,-2.215,21.02,44.542,-3.39742,75.7067,4.16742,0.1271999999999999
1664862905.907336,88.3345,-0.5328,27.048,-2.215,15.62,40.1389,-3.41408,78.6142,4.18408,0.1271999999999999
1664862905.907336,15.5124,-0.5328,32.2368,-4.6072,10.74,8.24788,-1.24602,13.0788,2.01602,0.1271999999999999
1664862905.907336,17.6669,-0.666,13.9104,-7.9297,12.51,4.20659,-2.43729,16.9848,3.20729,-0.006
1664862905.907336,18.0978,-0.666,2.9808,-6.3792,11.32,0.935282,-2.01081,17.9614,2.78081,-0.006
1664862905.907336,18.5287,-0.666,0.6624,-6.3792,11.48,0.21288,-2.05869,18.4127,2.82869,-0.006
1664862905.907336,18.9596,-0.666,0.3312,-6.3792,11.15,0.108917,-2.10657,18.8419,2.87657,-0.006
1664862905.907336,19.3905,-0.666,-5.52,-6.0248,13.17,-1.85493,-2.03521,19.194,2.80521,-0.006
1664862905.907336,20.2523,-0.5328,-7.8384,-6.0248,18.0,-2.74674,-2.12566,19.9523,2.89566,0.1271999999999999
1664862905.907336,20.6832,-0.5328,-7.8384,-2.215,17.05,-2.81866,-0.799394,20.4746,1.569394,0.1271999999999999
1664862905.907336,20.6832,-0.666,-3.6432,-1.8606,18.98,-1.31358,-0.67154,20.6305,1.44154,-0.006
1664862905.907336,21.1141,-0.666,-3.312,-1.8606,16.86,-1.21918,-0.68553,21.0677,1.45553,-0.006
1664862905.907336,24.1304,-0.5328,1.7664,-0.6645,15.57,0.74376,-0.279851,24.1173,1.049851,0.1271999999999999
1664862905.907336,24.5613,-0.5328,1.7664,-0.4873,15.21,0.757065,-0.208891,24.5487,0.978891,0.1271999999999999
1664862905.907336,24.5613,-0.666,1.7664,-0.1329,11.77,0.757091,-0.0569709,24.5496,0.8269709000000001,-0.006
1664862905.907336,25.4231,-0.666,-25.8336,-4.6072,12.24,-11.0425,-2.04209,22.8085,2.81209,-0.006
1664862905.907336,25.854,-0.666,-20.976,-4.6072,13.5,-9.22523,-2.0767,24.0627,2.8467,-0.006
1664862905.907336,26.2849,-0.666,-20.976,-5.1388,13.72,-9.37157,-2.35431,24.4444,3.12431,-0.006
1664862905.907336,26.7158,-0.666,-19.7616,-5.1388,13.9,-8.9965,-2.3929,25.0414,3.1629,-0.006
1664862905.907336,27.1467,-0.5328,5.9616,-2.0378,14.03,2.81772,-0.965305,26.9828,1.735305,0.1271999999999999
1664862905.907336,27.5776,-0.5328,5.9616,-2.215,16.3,2.86212,-1.06586,27.408,1.83586,0.1271999999999999
1664862905.907336,28.0085,-0.5328,5.9616,-2.0378,15.8,2.90718,-0.995949,27.8394,1.765949,0.1271999999999999
1664862905.907336,31.0248,-0.5328,9.7152,-0.4873,17.5,5.23527,-0.263862,30.5788,1.033862,0.1271999999999999
1664862905.907336,31.4557,-0.5328,9.7152,-0.3101,15.87,5.3081,-0.170246,31.0041,0.940246,0.1271999999999999
1664862905.907336,31.4557,-0.666,10.0464,-1.3733,10.67,5.48573,-0.753877,30.9645,1.523877,-0.006
1664862905.907336,33.1793,-0.666,12.3648,-3.2339,9.91,7.09354,-1.87172,32.3581,2.6417200000000003,-0.006
1664862905.907336,33.6102,-0.666,12.3648,-3.2339,10.77,7.18567,-1.89603,32.7783,2.66603,-0.006
1664862905.907336,34.0411,-0.666,12.3648,-3.2339,14.16,7.27779,-1.92033,33.1985,2.6903300000000003,-0.006
1664862905.907336,34.9029,-0.5328,12.3648,-3.4111,15.36,7.4607,-2.07671,34.0329,2.84671,0.1271999999999999
1664862905.907336,37.0574,-0.5328,0.0,-1.5062,7.31,0.0,-0.974058,37.0446,1.744058,0.1271999999999999
1664862905.907336,37.4883,-0.666,15.0144,-2.215,13.86,9.70453,-1.4489,36.1814,2.2189,-0.006
1664862905.907336,38.3501,-0.5328,14.6832,-2.215,16.69,9.7135,-1.48221,37.07,2.25221,0.1271999999999999
1664862905.907336,38.3501,-0.666,14.6832,-2.215,15.4,9.7135,-1.48221,37.07,2.25221,-0.006
1664862905.907336,39.6428,-0.666,-10.488,-2.0378,11.06,-7.2116,-1.40965,38.9558,2.17965,-0.006
1664862905.907336,40.0737,-0.666,-10.488,-2.215,9.76,-7.28915,-1.54883,39.3747,2.31883,-0.006
1664862905.907336,41.3664,-0.5328,16.56,-2.3922,15.35,11.7799,-1.72662,39.616,2.49662,0.1271999999999999
1664862905.907336,41.7973,-0.5328,16.56,-2.215,20.07,11.9041,-1.61544,40.0337,2.38544,0.1271999999999999
